PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (46 nm) auto fluorescence outcome,Supplier
144208447,NCGC00258801-01,3,20,,,,active antagonist,active antagonist,27.99454022,-52.16854848,active agonist,55.85645112,35.75300698,active antagonist,19.81861673,-47.62261498,inactive,,0,inactive,SigmaAldrich
144212693,NCGC00255672-01,3,20,,,,active antagonist,active antagonist,1.241362129,-52.15354934,active agonist,1.392831217,40.9675858,active antagonist,3.000763897,-71.91265663,active antagonist,1.503944556,-74.79079236,inactive,LightBiologicals
144211703,NCGC00255935-01,3,20,,,,active antagonist,active antagonist,8.70756147,-52.142647,active agonist,15.48447727,73.93194038,active antagonist,6.916661931,-33.44097547,inactive,,0,inactive,SIGMA
144213258,NCGC00256442-01,3,20,,,,active antagonist,active antagonist,54.94772057,-52.13932575,inconclusive agonist,48.9722075,54.84437634,inconclusive antagonist,58.2035777,-45.65681224,inactive,,0,inactive,LightBiologicals
144211195,NCGC00254782-01,3,20,,,,active antagonist,active antagonist,0.652974992,-51.90149089,inconclusive agonist,0.549409986,29.91564546,active antagonist,1.278095233,-42.46111769,active antagonist,1.609026567,-92.06721095,inactive,Acros
144212327,NCGC00255494-01,3,20,,,,active antagonist,active antagonist,18.40333573,-51.89165888,active agonist,36.02161789,45.21567835,inconclusive antagonist,38.89524836,-81.38329117,inconclusive antagonist,38.89524836,-60.44530657,inactive,LightBiologicals
170465670,NCGC00178831-03,3,20,,,,active antagonist,active antagonist,6.007040417,-51.87002031,active agonist,9.520517464,64.64813056,inconclusive antagonist,7.139380916,-39.12662319,active antagonist,10.28001828,-46.56522142,fluorescent,Microsource
144207970,NCGC00258326-01,3,20,,,,active antagonist,active antagonist,11.46887784,-51.70879151,inconclusive agonist,13.50063702,73.06574807,inconclusive antagonist,14.02881302,-48.03826199,active antagonist,12.50319277,-67.6356832,inactive,SIGMA
144213271,NCGC00256406-01,3,20,,,,active antagonist,active antagonist,3.602602516,-51.62428196,inconclusive agonist,17.37599492,84.62271004,active antagonist,7.188137036,-50.70883334,active antagonist,30.89937407,-103.492331,inactive,SIGMA
144212650,NCGC00255784-01,3,20,,,,active antagonist,active antagonist,10.88978491,-51.56028651,active agonist,17.25914598,60.17444679,active antagonist,17.9343635,-38.16891514,active antagonist,25.33296179,-90.53838458,inactive,SIGMA
144207438,NCGC00257794-01,3,20,,,,active antagonist,active antagonist,15.49584501,-51.507878,inconclusive antagonist,32.7502986,-39.86464116,active antagonist,13.81068641,-50.62379331,active antagonist,15.49584501,-95.95930048,inactive,SigmaAldrich
144212268,NCGC00255109-01,3,20,,,,active antagonist,active antagonist,12.2997575,-51.34074618,inconclusive agonist,23.16842701,57.01717875,active antagonist,8.70756147,-43.67256625,active antagonist,43.64118645,-109.1305208,inactive,LightBiologicals
170465906,NCGC00253591-01,3,20,,,,active antagonist,active antagonist,9.520517464,-51.31878174,inconclusive agonist,,,inconclusive antagonist,6.740010203,-29.24557818,inconclusive antagonist,9.520517464,-24.03493984,,GVK
170465744,NCGC00166218-02,3,20,,,,active antagonist,active antagonist,2.391445864,-51.08794435,active agonist,0.848517012,29.82891831,inconclusive antagonist,,,active antagonist,1.294177625,-75.90571189,inactive,Specs
144211899,NCGC00255617-01,3,20,,,,active antagonist,active antagonist,14.61828918,-51.04514135,inconclusive agonist,36.71948225,32.57443967,inconclusive antagonist,21.87240551,-61.01407468,inactive,,0,inactive,LightBiologicals
144213959,NCGC00257332-01,3,20,,,,active antagonist,active antagonist,11.46281745,-51.04259526,active antagonist,37.3070901,-41.88895185,inconclusive antagonist,16.19166001,-58.84843307,active antagonist,24.22653904,-113.6661251,inactive,SIGMA
144212150,NCGC00255210-01,3,20,,,,active antagonist,active antagonist,4.502437698,-50.83254687,inconclusive,,,inconclusive antagonist,11.30961219,-69.02181253,active antagonist,14.79497988,-110.4834892,inactive,SIGMA
144211648,NCGC00255599-01,3,20,,,,active antagonist,active antagonist,10.54428889,-50.76925599,active agonist,9.219003142,47.02727836,inconclusive antagonist,13.02218806,-35.76275302,inconclusive antagonist,58.16797741,-42.71661432,inactive,SIGMA
144212396,NCGC00255704-01,3,20,,,,active antagonist,active antagonist,7.040038546,-50.74565786,active antagonist,53.81562272,-65.46166224,active antagonist,15.16730325,-45.73489283,active antagonist,15.16730325,-111.960491,inactive,Acros
144207890,NCGC00258246-01,3,20,,,,active antagonist,active antagonist,57.1742468,-50.7192488,inactive,,0,inconclusive antagonist,55.02167218,-65.96386396,inactive,,0,inactive,SIGMA
144208498,NCGC00258852-01,3,20,,,,active antagonist,active antagonist,17.28887686,-50.66932005,inactive,,0,inconclusive antagonist,17.28887686,-74.71840267,inactive,,0,inactive,SigmaAldrich
144212541,NCGC00255564-01,3,20,,,,active antagonist,active antagonist,4.534853014,-50.65810568,active agonist,4.534853014,71.54040246,inconclusive antagonist,,,active antagonist,9.770044661,-58.85258376,inactive,LightBiologicals
144212705,NCGC00255204-01,3,20,,,,active antagonist,active antagonist,7.56241583,-50.5948835,inconclusive agonist,,,inconclusive antagonist,9.520517464,-52.3492987,active antagonist,14.52091178,-83.16646824,inactive,ChemService
144213854,NCGC00257494-01,3,20,,,,active antagonist,active antagonist,13.80224337,-50.58530435,active agonist,18.76216777,44.97629886,active antagonist,33.36437663,-41.66592572,active antagonist,42.00326158,-102.7208304,inactive,SIGMA
170466395,NCGC00160275-03,3,20,,,,active antagonist,active antagonist,0.521704471,-50.54798949,inconclusive agonist,1.310462383,51.22332843,active antagonist,0.502062624,-44.0494103,inconclusive antagonist,0.110261668,-27.43723899,inactive,Vitas
144208424,NCGC00258778-01,3,20,,,,active antagonist,active antagonist,6.665632565,-50.53781449,inconclusive agonist,11.85335714,41.73585314,active antagonist,5.608430856,-41.80385498,inconclusive antagonist,,,inactive,Toronto Research
144209163,NCGC00259514-01,3,20,,,,active antagonist,active antagonist,15.18562867,-50.4965695,inactive,,0,active antagonist,20.25036129,-66.86884573,inactive,,0,inactive,SIGMA
170466513,NCGC00168352-02,3,20,,,,active antagonist,active antagonist,6.007040417,-50.4890628,inconclusive agonist,11.98562137,24.48231489,inconclusive antagonist,6.007040417,-52.89638694,inconclusive antagonist,9.520517464,-54.36854492,inactive,SIGMA
144210883,NCGC00254466-01,3,20,,,,active antagonist,active antagonist,1.024047746,-50.48895076,inactive,,0,inconclusive antagonist,1.28919973,-42.17407005,active antagonist,2.777496626,-86.69202772,inconclusive,LightBiologicals
144212471,NCGC00255229-01,3,20,,,,active antagonist,active antagonist,7.187697348,-50.4294641,active agonist,11.8374034,63.56547856,active antagonist,11.28296173,-44.98829916,active antagonist,31.61756558,-31.09861027,inactive,Acros
144212586,NCGC00255265-01,3,20,,,,active antagonist,active antagonist,0.11034828,-50.35705661,active agonist,0.123812807,59.94160446,inconclusive antagonist,,-9.698635902,active antagonist,0.069625058,-57.91561628,inactive,LightBiologicals
144213519,NCGC00257032-01,3,20,,,,active antagonist,active antagonist,5.494772057,-50.32620849,inconclusive,,,active antagonist,14.34221894,-57.52770856,active antagonist,30.89937407,-109.8030999,inactive,Enamine
144214025,NCGC00244580-01,3,20,,,,active antagonist,active antagonist,17.77899366,-50.2677674,inactive,,0,inconclusive antagonist,74.97443454,-35.31493495,active antagonist,26.06116951,-82.23986863,inactive,LightBiologicals
144211528,NCGC00255905-01,3,20,,,,active antagonist,active antagonist,12.2997575,-50.20726288,inconclusive agonist,12.2997575,37.97191546,active antagonist,21.87240551,-47.40245485,active antagonist,16.40199023,-48.63038603,inactive,SIGMA
170465434,NCGC00164574-06,3,20,,,,active antagonist,active antagonist,2.683246392,-50.1891348,active agonist,5.054294622,60.29181965,inconclusive antagonist,10.68219629,-60.69189161,inactive,,0,inactive,Sequoia
144211910,NCGC00256261-01,3,20,,,,active antagonist,active antagonist,30.89559397,-50.07384627,inconclusive agonist,32.72627301,31.580641,active antagonist,24.54124262,-38.09218492,active antagonist,29.16732152,-67.65854776,inactive,LightBiologicals
144208461,NCGC00258815-01,3,20,,,,active antagonist,active antagonist,19.75406034,-50.04237205,inactive,,0,inconclusive antagonist,19.75406034,-73.3109365,inactive,,0,inactive,ChemService
170464914,NCGC00016806-13,3,20,,,,active antagonist,active antagonist,2.391445864,-49.94228262,inconclusive agonist,,,active antagonist,1.56793199,-35.39623419,inactive,,0,inactive,Microsource
144212382,NCGC00255209-01,3,20,,,,active antagonist,active antagonist,4.226686444,-49.83554632,inconclusive,,,active antagonist,15.5835607,-61.09743782,active antagonist,12.86273623,-113.8132039,inactive,Acros
170464787,NCGC00091112-09,3,20,,,,active antagonist,active antagonist,1.269581408,-49.83391034,inconclusive agonist,2.13137837,36.45351972,active antagonist,4.504644824,-87.36461716,active antagonist,15.08900332,-96.6874814,inactive,Microsource
144213006,NCGC00256637-01,3,20,,,,active antagonist,active antagonist,14.05231576,-49.71495491,inconclusive,,,active antagonist,25.96656885,-69.72989862,active antagonist,42.76428675,-109.1461457,inactive,SIGMA
144212518,NCGC00255126-01,3,20,,,,active antagonist,active antagonist,17.18046005,-49.52593628,inconclusive agonist,22.91051169,44.11343683,inconclusive antagonist,30.55165836,-52.41518723,inconclusive antagonist,21.62891774,-53.75886873,inactive,LightBiologicals
144208885,NCGC00259236-01,3,20,,,,active antagonist,active antagonist,1.462116866,-49.44874355,active agonist,1.640522106,63.61815782,active antagonist,2.701772351,-55.23442447,active antagonist,5.601642907,-99.44265441,inactive,SIGMA
144210948,NCGC00254282-01,3,20,,,,active antagonist,active antagonist,14.34046438,-49.39217467,active agonist,36.71948225,62.80666409,active antagonist,11.61171984,-37.43410106,inconclusive antagonist,51.8676473,-35.15528561,fluorescent,CalBioChem
144208873,NCGC00259224-01,3,20,,,,active antagonist,active antagonist,0.093432657,-49.38333219,inconclusive agonist,,,active antagonist,0.156855119,-44.15492548,active antagonist,1.294688719,-96.43875349,inactive,SigmaAldrich
170465920,NCGC00018187-09,3,20,,,,active antagonist,active antagonist,6.740010203,-49.24342687,inactive,,0,active antagonist,3.378007069,-45.00942967,active antagonist,22.14762803,-48.44260243,inactive,Prestwick
144210985,NCGC00254576-01,3,20,,,,active antagonist,active antagonist,24.54124262,-49.13181333,inconclusive agonist,54.94099862,33.89710002,active antagonist,24.54124262,-32.96057562,active antagonist,43.64118645,-60.82341925,inactive,SIGMA
144210782,NCGC00254304-01,3,20,,,,active antagonist,active antagonist,9.770044661,-49.01318664,inconclusive agonist,43.64118645,60.81595847,active antagonist,9.048221322,-58.84078831,active antagonist,45.34853014,-65.00723248,inactive,Pfizer
144214033,NCGC00016000-13,3,20,,,,active antagonist,active antagonist,0.161476047,-48.94405376,inconclusive agonist,4.800096849,33.31564409,active antagonist,0.179370079,-46.63335027,active antagonist,0.210364752,-75.7250407,inactive,SIGMA
144209657,NCGC00260008-01,3,20,,,,active antagonist,active antagonist,29.68510996,-48.87799689,inactive,,0,inconclusive antagonist,21.83762118,-72.45054623,inactive,,0,inactive,SIGMA
144208920,NCGC00259271-01,3,20,,,,active antagonist,active antagonist,19.40797169,-48.84302662,inconclusive agonist,34.51279644,37.3296548,inconclusive antagonist,19.40797169,-83.03187746,inconclusive antagonist,,,inactive,SIGMA
144212489,NCGC00255773-01,3,20,,,,active antagonist,active antagonist,6.656253937,-48.78425135,inconclusive agonist,17.37386926,30.02988722,inconclusive antagonist,10.96217041,-78.6533429,active antagonist,21.87240551,-37.6285517,inactive,Acros
144212617,NCGC00255250-01,3,20,,,,active antagonist,active antagonist,3.671948225,-48.75790935,inactive,,0,active antagonist,3.089559397,-42.37127134,inactive,,0,inactive,SIGMA
144209535,NCGC00259886-01,3,20,,,,active antagonist,active antagonist,10.22120352,-48.73805568,inactive,,0,active antagonist,19.25316071,-102.0498356,inactive,,0,inconclusive,SigmaAldrich
170466353,NCGC00015959-09,3,20,,,,active antagonist,active antagonist,0.4649696,-48.5237031,active agonist,0.620046926,57.65093441,active antagonist,1.001746634,-37.50436923,active antagonist,1.851077317,-97.20421416,inactive,Tocris
144211588,NCGC00256158-01,3,20,,,,active antagonist,active antagonist,6.916661931,-48.44621453,active agonist,16.09026567,40.46216237,active antagonist,11.61171984,-44.46957163,active antagonist,48.96621656,-102.1927086,inactive,SIGMA
170464897,NCGC00016876-12,3,20,,,,active antagonist,active antagonist,3.189044313,-48.25036188,inconclusive agonist,,,active antagonist,2.683246392,-30.63308181,inactive,,0,inactive,Vitas
144207489,NCGC00257845-01,3,20,,,,active antagonist,active antagonist,2.968874674,-48.22583872,active agonist,7.457476011,51.21137819,active antagonist,3.461453741,-42.79050676,active antagonist,2.022670768,-69.58600801,inactive,SIGMA
144213197,NCGC00256325-01,3,20,,,,active antagonist,active antagonist,1.38005549,-48.17526632,inconclusive agonist,0.616448144,69.23537455,active antagonist,0.806423574,-46.01281546,active antagonist,1.278095233,-107.0457477,inactive,SIGMA
144207314,NCGC00257670-01,3,20,,,,active antagonist,active antagonist,0.671737955,-48.15243534,active agonist,1.655261272,40.23262927,inconclusive antagonist,0.124127084,-39.23300112,inconclusive antagonist,0.87875246,-39.45672496,inactive,SigmaAldrich
170466597,NCGC00164486-04,3,20,,,,active antagonist,active antagonist,4.958236305,-48.07403366,active agonist,4.77156181,45.94503038,active antagonist,6.740010203,-59.10878172,active antagonist,26.83246392,-91.56774548,inactive,Labotest
144207793,NCGC00258149-01,3,20,,,,active antagonist,active antagonist,2.195806761,-47.9759857,inconclusive,,,active antagonist,0.735519376,-49.74491719,active antagonist,40.57521082,-92.70623564,inactive,Io-li-tec
144213367,NCGC00257022-01,3,20,,,,active antagonist,active antagonist,0.216325793,-47.9551954,active agonist,0.185541746,45.34389027,active antagonist,0.484293126,-37.45447466,active antagonist,0.136492348,-48.65380676,inactive,LightBiologicals
170464767,NCGC00016000-18,3,20,,,,active antagonist,active antagonist,0.179333141,-47.92038659,active agonist,0.325082722,48.41623082,active antagonist,0.145209118,-46.4676438,active antagonist,0.201215093,-86.47758828,inactive,Microsource
144211864,NCGC00255970-01,3,20,,,,active antagonist,active antagonist,0.136140945,-47.89440171,inconclusive agonist,0.293306775,59.31604101,active antagonist,0.246786896,-39.07141273,active antagonist,0.079552792,-49.60528646,inactive,LightBiologicals
144206447,NCGC00247728-01,3,20,,,,active antagonist,active antagonist,22.93335174,-47.82749691,inconclusive agonist,30.58211605,41.64223484,active antagonist,13.66052945,-52.69495037,inconclusive antagonist,17.19758767,-77.72411958,inactive,RTI
144214036,NCGC00090760-08,3,20,,,,active antagonist,active antagonist,11.91722862,-47.7883298,inconclusive agonist,32.62888032,34.02378684,active antagonist,7.646104478,-49.15360239,inactive,,0,inconclusive,LightBiologicals
144207333,NCGC00257689-01,3,20,,,,active antagonist,active antagonist,19.35793325,-47.68799974,inactive,,0,inconclusive antagonist,15.37655295,-36.54524298,inconclusive antagonist,27.3438075,-38.41343166,inactive,Io-li-tec
144213843,NCGC00257493-01,3,20,,,,active antagonist,active antagonist,0.735791072,-47.5745127,inconclusive agonist,1.100916838,44.50254504,active antagonist,1.308442114,-43.4032501,active antagonist,0.779389434,-55.20249709,inactive,SIGMA
144207680,NCGC00258036-01,3,20,,,,active antagonist,active antagonist,12.29524304,-47.55389965,inconclusive agonist,41.18481486,37.99749516,active antagonist,5.817509726,-58.8953009,inconclusive,,,inactive,Interchem
144212686,NCGC00255153-01,3,20,,,,active antagonist,active antagonist,9.770044661,-47.4012116,active agonist,4.896621656,29.72801082,active antagonist,14.61828918,-52.63440485,active antagonist,30.89559397,-102.2170366,inactive,LightBiologicals
144208876,NCGC00259227-01,3,20,,,,active antagonist,active antagonist,0.195128839,-47.27639609,active agonist,0.236403985,66.54172373,inconclusive antagonist,0.275626811,-36.79428149,active antagonist,0.101622091,-51.97871981,inactive,SIGMA
