PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (460 nm) auto fluorescence outcome,Sample Source
144211775,NCGC00255609-01,3,5,,,,inconclusive,active agonist,,16.42245095,active antagonist,57.09041697,-67.04693525,inactive,,0,active antagonist,51.8676473,-84.74012173,inactive,LightBiologicals
144213906,NCGC00257342-01,3,5,,,,inconclusive,active agonist,,16.30906868,active antagonist,48.22996791,-72.08681772,inactive,,0,inconclusive antagonist,42.98500415,-127.1112126,inactive,Roche
144210538,NCGC00254050-01,3,5,,,,inconclusive,inconclusive agonist,,16.22888242,inconclusive antagonist,54.94099862,-72.70849694,inactive,,0,inconclusive antagonist,54.94099862,-81.8000387,inactive,Pharma
144207927,NCGC00258283-01,3,5,,,,inconclusive,active agonist,,16.21675034,active antagonist,55.76883574,-83.74208265,inactive,,0,active antagonist,8.838764811,-77.66146228,inactive,Interchem
144210124,NCGC00260472-01,3,5,,,,inconclusive,active agonist,,16.18572243,active antagonist,26.19556597,-55.67032258,inactive,,0,inactive,,0,inactive,SIGMA
144213348,NCGC00256618-01,3,5,,,,inconclusive,active agonist,,16.143911,active antagonist,28.61648897,-76.36796864,inactive,,0,active antagonist,30.899374,-111.7737051,inconclusive,SIGMA
144211722,NCGC00255531-01,3,5,,,,inconclusive,active agonist,,16.13637477,active antagonist,43.64118645,-78.24957611,inactive,,0,inconclusive antagonist,43.64118645,-122.3170481,inactive,SIGMA
144208693,NCGC00259046-01,3,5,,,,inconclusive,active agonist,,16.10930544,active antagonist,50.27539449,-81.18906797,inactive,,0,active antagonist,49.31989621,-93.2254498,inactive,SIGMA
144208467,NCGC00258821-01,3,5,,,,inconclusive,inconclusive agonist,,15.9999808,inconclusive antagonist,56.30162023,-86.24956082,inactive,,0,active antagonist,60.79309107,-94.63149081,inactive,SigmaAldrich
144213733,NCGC00257292-01,3,5,,,,inconclusive,inconclusive agonist,,15.87988934,active antagonist,48.9722075,-73.48349596,inactive,,0,inconclusive antagonist,61.6523565,-48.24283834,inactive,LightBiologicals
144213044,NCGC00256908-01,3,5,,,,inconclusive,inconclusive agonist,,15.7138126,inconclusive antagonist,48.96621656,-42.4648928,inactive,,0,active antagonist,54.94099862,-57.91312759,inactive,SIGMA
144211126,NCGC00254713-01,3,5,,,,inconclusive,inconclusive agonist,,15.70097798,inconclusive antagonist,57.84773806,-72.99286314,inactive,,0,inconclusive antagonist,51.55685081,-95.43865164,inactive,Crescent
144213366,NCGC00257004-01,3,5,,,,inconclusive,active agonist,,15.66826003,active antagonist,34.66542659,-74.6328967,inactive,,0,inconclusive antagonist,43.64118645,-75.85758794,inactive,SIGMA
144206876,NCGC00183024-01,3,5,,,,inconclusive,inconclusive agonist,,15.54154423,active antagonist,23.01409423,-61.33143999,inactive,,0,active antagonist,21.3137837,-76.60579292,inactive,Pharmaron
170465376,NCGC00015004-13,3,5,,,,inconclusive,active agonist,,15.48615621,active antagonist,11.98562137,-60.33665014,inactive,,0,inactive,,0,inactive,Enzo
144211039,NCGC00254628-01,3,5,,,,inconclusive,inconclusive agonist,,15.4736821,active antagonist,45.40410821,-70.43467399,inactive,,0,inactive,,0,inactive,Crescent
144207502,NCGC00257858-01,3,5,,,,inconclusive,inconclusive agonist,,15.43356932,active antagonist,46.30062495,-71.05550793,inactive,,0,active antagonist,55.02839588,-84.87792839,inactive,SIGMA
144210939,NCGC00254388-01,3,5,,,,inconclusive,inconclusive agonist,,15.33625283,active antagonist,38.26049822,-68.74326766,inactive,,0,active antagonist,37.53334649,-72.15708338,inactive,ChemService
144210821,NCGC00254404-01,3,5,,,,inconclusive,active agonist,,15.30871058,active antagonist,1.693014018,-64.77029781,inactive,,0,active antagonist,9.520517464,-88.82339061,inactive,LightBiologicals
170466012,NCGC00179642-03,3,5,,,,inconclusive,active agonist,,15.24544279,active antagonist,18.99592971,-75.27608124,inactive,,0,inconclusive antagonist,23.91445864,-89.38153003,inactive,"Prestwick Chemical, Inc."
144208458,NCGC00258812-01,3,5,,,,inconclusive,inconclusive agonist,,15.20713497,active antagonist,50.17887185,-65.44797892,inactive,,0,inconclusive antagonist,39.85849469,-76.41122781,inactive,Alfa Aesar
144210199,NCGC00260546-01,3,5,,,,inconclusive,active agonist,,15.19694564,active antagonist,0.290794053,-69.34138887,inactive,,0,active antagonist,0.339040974,-103.4445304,inactive,SigmaAldrich
144213926,NCGC00256698-01,3,5,,,,inconclusive,inconclusive agonist,,15.04547963,active antagonist,51.8676473,-85.2758665,inactive,,0,inconclusive antagonist,48.96621656,-93.62284004,inactive,LightBiologicals
144209271,NCGC00259622-01,3,5,,,,inconclusive,active agonist,,15.01953031,active antagonist,52.56648346,-72.28643403,inactive,,0,inconclusive antagonist,52.56648346,-83.00503614,inactive,SIGMA
144211541,NCGC00256003-01,3,5,,,,inconclusive,active agonist,,14.88740503,active antagonist,22.72810437,-64.40449042,inactive,,0,active antagonist,43.64118645,-59.53759767,inactive,SIGMA
144209327,NCGC00259678-01,3,5,,,,inconclusive,active agonist,,14.88074545,active antagonist,24.62233507,-62.61344965,inactive,,0,inconclusive antagonist,34.77997272,-121.0721533,inactive,SIGMA
144208752,NCGC00259103-01,3,5,,,,inconclusive,active agonist,,14.80383609,active antagonist,2.517916165,-60.39530248,inactive,,0,active antagonist,3.990628189,-85.28944347,inactive,SigmaAldrich
144206826,NCGC00183020-01,3,5,,,,inconclusive,active agonist,,14.70878916,active antagonist,23.91445864,-78.57747066,inactive,,0,inconclusive antagonist,23.91445864,-71.1425696,inactive,Pharmaron
144211158,NCGC00254744-01,3,5,,,,inconclusive,inconclusive agonist,,14.62889295,inconclusive antagonist,20.48425205,-67.22584347,inactive,,0,active antagonist,24.34557919,-92.03741485,inconclusive,SIGMA
144213129,NCGC00256339-01,3,5,,,,inconclusive,active agonist,,14.61497919,active antagonist,10.54945155,-66.06767613,inactive,,0,active antagonist,15.48447727,-84.75070118,inactive,Enamine
144213338,NCGC00256410-01,3,5,,,,inconclusive,active agonist,,14.59128554,active antagonist,34.66542659,-53.24112875,inactive,,0,inconclusive antagonist,38.89524836,-73.42735516,inactive,SIGMA
144207923,NCGC00258279-01,3,5,,,,inconclusive,active agonist,,14.53743073,active antagonist,3.434757401,-54.78650469,inactive,,0,active antagonist,8.627720511,-62.8437399,inactive,SIGMA
144206912,NCGC00182713-01,3,5,,,,inconclusive,inconclusive agonist,,14.50070648,active antagonist,26.83246392,-69.74665806,inactive,,0,active antagonist,17.59248628,-105.4380728,inactive,Selleck
170465343,NCGC00167430-04,3,5,,,,inconclusive,active agonist,,14.46866601,active antagonist,16.29273099,-79.54710628,inactive,,0,inactive,,0,inactive,Microsource
144208187,NCGC00258542-01,3,5,,,,inconclusive,inconclusive agonist,,14.44157714,active antagonist,52.20449909,-79.21985414,inactive,,0,inconclusive antagonist,63.2471945,-76.32791703,inactive,SIGMA
144210708,NCGC00254521-01,3,5,,,,inconclusive,active agonist,,14.39914731,inconclusive antagonist,48.96621656,-69.52459002,inactive,,0,active antagonist,54.94099862,-63.57298829,inactive,LightBiologicals
144208749,NCGC00259100-01,3,5,,,,inconclusive,inconclusive agonist,,14.18965192,active antagonist,23.6895374,-58.26597282,inactive,,0,inactive,,0,inactive,SigmaAldrich
144213913,NCGC00257269-01,3,5,,,,inconclusive,active agonist,,14.07451463,inconclusive antagonist,54.94772057,-96.02641948,inactive,,0,inconclusive antagonist,58.2035777,-90.24886252,inactive,LightBiologicals
144213522,NCGC00257089-01,3,5,,,,inconclusive,active agonist,,14.0680661,active antagonist,0.075624158,-62.66736872,inactive,,0,active antagonist,0.230140942,-102.7914067,inactive,LightBiologicals
144209827,NCGC00260177-01,3,5,,,,inconclusive,inconclusive agonist,,14.04480273,active antagonist,59.28037892,-81.84762616,inactive,,0,active antagonist,59.28037892,-114.0014391,inactive,Io-li-tec
170464864,NCGC00015802-18,3,5,,,,inconclusive,inconclusive agonist,,13.96577722,inconclusive antagonist,26.83246392,-56.30182925,inactive,,0,inconclusive antagonist,23.91445864,-105.1613793,inactive,NCGCChem
144213429,NCGC00257160-01,3,5,,,,inconclusive,active agonist,,13.78975516,active antagonist,0.218724055,-47.35345797,inactive,,0,active antagonist,1.434046438,-75.30791436,inactive,LightBiologicals
144207235,NCGC00257591-01,3,5,,,,inconclusive,inconclusive agonist,,13.70479574,active antagonist,57.2301447,-61.00144466,inactive,,0,active antagonist,69.33590316,-87.98872555,inactive,SIGMA
144211545,NCGC00255674-01,3,5,,,,inconclusive,inconclusive agonist,,13.52682136,active antagonist,54.94099862,-51.11681243,inactive,,0,active antagonist,57.09041697,-50.51416262,inactive,Toronto Research
170465240,NCGC00015155-11,3,5,,,,inconclusive,inconclusive agonist,,13.51685055,inconclusive antagonist,26.83246392,-46.45364866,inactive,,0,inconclusive antagonist,21.3137837,-63.84647134,inactive,BIOMOL
144209828,NCGC00260178-01,3,5,,,,inconclusive,inconclusive agonist,,13.47796374,active antagonist,60.34880155,-82.80958755,inactive,,0,inconclusive antagonist,55.89015538,-112.7030231,inactive,Io-li-tec
144211244,NCGC00254829-01,3,5,,,,inconclusive,inconclusive agonist,,13.42495041,active antagonist,48.96621656,-66.11170036,inactive,,0,active antagonist,57.09041697,-102.9805617,inactive,Sigma DiscoveryCPR
144208215,NCGC00258570-01,3,5,,,,inconclusive,active agonist,,13.40291061,inconclusive antagonist,58.4011122,-42.35085399,inactive,,0,active antagonist,54.0863638,-60.80364002,inactive,SigmaAldrich
144208951,NCGC00259302-01,3,5,,,,inconclusive,inconclusive agonist,,13.34740703,inconclusive antagonist,49.46388707,-86.46221349,inactive,,0,active antagonist,57.67065832,-83.12807394,inactive,SIGMA
144211118,NCGC00254705-01,3,5,,,,inconclusive,active agonist,,13.07047134,active antagonist,22.72810437,-62.65121861,inactive,,0,active antagonist,43.64118645,-101.4760317,inactive,SIGMA
144211355,NCGC00254940-01,3,5,,,,inconclusive,active agonist,,12.85243629,active antagonist,54.94099862,-69.02904014,inactive,,0,inconclusive antagonist,54.94099862,-102.8905703,inactive,ChemService
144209136,NCGC00259487-01,3,5,,,,inconclusive,inconclusive agonist,,12.76876077,inconclusive antagonist,43.56110672,-74.37869276,inactive,,0,active antagonist,51.77247237,-57.12334747,inactive,SigmaAldrich
144213210,NCGC00256589-01,3,5,,,,inconclusive,active agonist,,12.73186262,active antagonist,20.25644434,-70.9012097,inactive,,0,active antagonist,25.50135253,-113.525983,inactive,SIGMA
144211689,NCGC00255771-01,3,5,,,,inconclusive,inconclusive agonist,,12.50618674,active antagonist,48.96621656,-64.00199259,inactive,,0,active antagonist,52.8725044,-64.17591339,inactive,SIGMA
144210399,NCGC00253925-01,3,5,,,,inconclusive,active agonist,,12.45003602,active antagonist,14.83043559,-53.40219868,inactive,,0,inactive,,0,inactive,SIGMA
170465125,NCGC00167507-04,3,5,,,,inconclusive,active agonist,,12.41871249,active antagonist,25.82223844,-40.0367553,inactive,,0,active antagonist,21.3137837,-108.8603491,inactive,Sequoia
144209461,NCGC00259812-01,3,5,,,,inconclusive,inconclusive agonist,,12.41740968,active antagonist,55.11581643,-64.90359748,inactive,,0,inconclusive antagonist,55.11581643,-62.49365988,inactive,SIGMA
144213217,NCGC00256440-01,3,5,,,,inconclusive,active agonist,,12.36251833,active antagonist,54.94772057,-59.26695742,inactive,,0,active antagonist,61.6523565,-62.09648462,inactive,SIGMA
170464997,NCGC00016258-06,3,5,,,,inconclusive,active agonist,,12.31063088,active antagonist,26.83246392,-67.30555187,inactive,,0,inconclusive antagonist,30.10651969,-112.2989572,inconclusive,Specs
144209978,NCGC00260326-01,3,5,,,,inconclusive,active agonist,,12.28624136,active antagonist,1.558595439,-58.21511159,inactive,,0,active antagonist,4.928711538,-87.39468916,inactive,Sensient
144212669,NCGC00255124-01,3,5,,,,inconclusive,active agonist,,12.1729938,active antagonist,21.04892313,-59.52586297,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
144212705,NCGC00255204-01,3,5,,,,inconclusive,inconclusive agonist,,12.14893424,active antagonist,22.57670478,-53.1946257,inactive,,0,active antagonist,21.3137837,-88.15551524,inactive,ChemService
144211277,NCGC00254862-01,3,5,,,,inconclusive,active agonist,,12.08606665,active antagonist,19.49380193,-54.32574566,inactive,,0,inconclusive antagonist,48.96621656,-103.1386449,inactive,LightBiologicals
170465785,NCGC00253595-01,3,5,,,,inconclusive,active agonist,,12.04252537,active antagonist,26.83246392,-63.55720621,inactive,,0,active antagonist,25.82223844,-107.2358302,,GVK
144212726,NCGC00255367-01,3,5,,,,inconclusive,active agonist,,12.02292391,active antagonist,10.1522713,-67.69812088,inactive,,0,active antagonist,12.2997575,-82.48412908,inactive,Waterstone
144209605,NCGC00259956-01,3,5,,,,inconclusive,inconclusive agonist,,11.88585627,active antagonist,54.5110729,-58.45817555,inactive,,0,active antagonist,54.5110729,-101.0838183,inactive,SigmaAldrich
144208960,NCGC00259311-01,3,5,,,,inconclusive,inconclusive agonist,,11.73282415,active antagonist,35.30369253,-66.17966454,inactive,,0,active antagonist,23.05792021,-68.22094974,inactive,SigmaAldrich
144209799,NCGC00260149-01,3,5,,,,inconclusive,active agonist,,11.58822677,active antagonist,6.403299036,-47.00930724,inactive,,0,inconclusive agonist,3.88809724,86.94601741,inactive,Sensient
170466078,NCGC00167524-02,3,5,,,,inconclusive,inconclusive agonist,,11.57501397,active antagonist,26.83246392,-63.25228864,inactive,,0,inconclusive antagonist,21.3137837,-76.64113742,inactive,Sequoia
170466187,NCGC00182707-03,3,5,,,,inconclusive,inconclusive agonist,,11.49439895,active antagonist,10.68219629,-49.72118836,inactive,,0,inconclusive antagonist,22.57670478,-38.93621149,inactive,Tocris
144207925,NCGC00258281-01,3,5,,,,inconclusive,inconclusive agonist,,11.38546205,active antagonist,58.08371208,-59.69262808,inactive,,0,active antagonist,62.7173496,-97.2345368,inactive,SigmaAldrich
144210759,NCGC00254497-01,3,5,,,,inconclusive,active agonist,,11.37104819,active antagonist,59.32392566,-54.32063171,inactive,,0,active antagonist,54.94099862,-99.58007158,inactive,Pfizer
144208203,NCGC00258558-01,3,5,,,,inconclusive,active agonist,,11.36203877,active antagonist,43.4063557,-83.1522616,inactive,,0,active antagonist,38.68595524,-117.168362,inactive,SIGMA
144212074,NCGC00255788-01,3,5,,,,inconclusive,inconclusive agonist,,11.31084107,active antagonist,45.34853014,-67.87889017,inactive,,0,active antagonist,48.96621656,-73.74733291,inactive,Sigma DiscoveryCPR
144210675,NCGC00254302-01,3,5,,,,inconclusive,active agonist,,11.24598696,active antagonist,46.22708932,-53.48703387,inactive,,0,inconclusive antagonist,38.89524836,-67.94494261,inactive,SIGMA
144208465,NCGC00258819-01,3,5,,,,inconclusive,active agonist,,11.23259008,active antagonist,8.995109365,-60.21966723,inactive,,0,inconclusive,,,inactive,SIGMA
144212048,NCGC00255549-01,3,5,,,,inconclusive,inconclusive agonist,,11.13216708,active antagonist,47.87542937,-55.93785477,inactive,,0,inconclusive antagonist,40.28215368,-46.30657256,inactive,SIGMA
144207542,NCGC00257898-01,3,5,,,,inconclusive,inconclusive agonist,,11.00273376,active antagonist,46.92095166,-81.18019847,inactive,,0,inconclusive antagonist,4.602920553,-32.04852992,inactive,SIGMA
170465964,NCGC00162179-08,3,5,,,,inconclusive,inconclusive agonist,,10.91930751,inconclusive antagonist,26.83246392,-40.33207406,inactive,,0,inconclusive antagonist,26.83246392,-77.56371219,inactive,Tocris
144210762,NCGC00254494-01,3,5,,,,inconclusive,inconclusive agonist,,10.91589429,active antagonist,48.96621656,-49.61617886,inactive,,0,inactive,,0,inactive,Pfizer
170466621,NCGC00016627-04,3,5,,,,inconclusive,active agonist,,10.89425732,active antagonist,26.83246392,-39.62872165,inactive,,0,inconclusive antagonist,23.91445864,-73.69758142,inactive,Prestwick
170464810,NCGC00159337-04,3,5,,,,inconclusive,active agonist,,10.86783163,inconclusive antagonist,26.83246392,-56.21376667,inactive,,0,active antagonist,23.01409423,-50.80401964,inactive,Vitas
144213881,NCGC00257340-01,3,5,,,,inconclusive,active agonist,,10.84503608,active antagonist,43.64118645,-49.84886662,inactive,,0,active antagonist,17.37386926,-43.89650871,inactive,Roche
144212814,NCGC00256739-01,3,5,,,,inconclusive,inconclusive agonist,,10.73878701,active antagonist,58.75823502,-61.55343062,inactive,,0,active antagonist,54.4171018,-110.2675716,inactive,EQ Laboratories
144211849,NCGC00255171-01,3,5,,,,inconclusive,active agonist,,10.6841602,active antagonist,41.99812308,-69.89747421,inactive,,0,active antagonist,59.32392566,-64.55250654,inactive,LightBiologicals
144213834,NCGC00257300-01,3,5,,,,inconclusive,inconclusive agonist,,10.66467027,active antagonist,17.37386926,-71.47083356,inactive,,0,inactive,,0,inactive,SIGMA
144210970,NCGC00254561-01,3,5,,,,inconclusive,inconclusive agonist,,10.62925995,active antagonist,54.94099862,-54.49382614,inactive,,0,inconclusive antagonist,0.549409986,-30.94213316,inactive,LightBiologicals
144211680,NCGC00255761-01,3,5,,,,inconclusive,inconclusive agonist,,10.48552455,active antagonist,48.96621656,-44.98644153,inactive,,0,inactive,,0,inconclusive,SIGMA
144207381,NCGC00257737-01,3,5,,,,inconclusive,inconclusive agonist,,10.35011949,active antagonist,52.32996244,-55.69976228,inactive,,0,active antagonist,41.56716669,-79.57285629,inactive,ChemService
144212002,NCGC00255766-01,3,5,,,,inconclusive,inconclusive agonist,,10.34164481,active antagonist,14.34046438,-66.4013866,inactive,,0,active antagonist,4.896621656,-29.24655699,inactive,SIGMA
144207443,NCGC00257799-01,3,5,,,,inconclusive,inconclusive agonist,,10.17852737,active antagonist,47.50921548,-66.76779898,inactive,,0,inconclusive antagonist,,,inactive,Wako
144211037,NCGC00254626-01,3,5,,,,inconclusive,inconclusive agonist,,9.835810728,active antagonist,33.36029497,-48.72480781,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
