SPOT	Gene Symbol	0h	0.5h	3h	6h	12h
6591	ADAM12	-0.056	0.177	0.443	-0.228	-0.247
6592	ALS2CR3	0.257	-0.219	-0.283	-0.17	-0.226
6593	SIRT4	0.042	-0.015	-0.081	0.194	0.258
6594	ATRN	0.224	-0.173	-0.155	-0.014	0.05
6595	NPM1	0.234	0.062	0.104	0.035	-0.036
6596		0.307	0.495	0.165	0.442	0.465
6597	ACTN1	0.138	0.795	2.485		1.505
6598	PACE	0.392	0.389	-0.256	0.463	0.81
6599	K-ALPHA-1	-0.005	-0.156	0.008	0.073	-0.324
6600	PSMB9	-0.091	-0.603	-0.699	-0.257	-0.648
6601		-0.163	-0.056	0.285	-0.48	0.014
6602	STARD4	1.441	0.307	0.572	0.317	0.811
6603	DMR	0.112	-0.479	-0.352	-0.227	-0.229
6604		-0.097	-0.159	0.183	-0.41	0.224
6605		-0.107	-0.231	0.132	-0.307	-0.318
6606	SLC25A11	-0.498	-0.147	0.174	-0.347	0.198
6607		0.088	0.201	0.527	0.138	0.38
6608		-0.04	-0.052	0.208	-0.305	-0.162
6609		-0.522	0.505	0.492	-0.184	0.14
6610	PRO2000	-0.183	0.173	0.133	-0.16	-0.233
6611		-0.632	0.103	0.191	-0.317	-0.26
6612		-0.104	0.147	0.199	-0.308	0.018
6613		0.087	0.624	0.561	0.314	0.443
6614		-0.403	0.279	-0.035	0.382	-0.244
6615	FLJ12586	-0.285	-0.452	-0.25	-0.174	-0.182
6616	SEF	0.521	0.297	0.308	0.068	0.197
6617	KIAA1395	0.665	0.431	-0.175	0.547	1.082
6618		-0.107	0.007	-0.254	0.321	0.502
6619	GNRPX	0.216	0.209	-0.063	0.01	0.001
6620	MGC8407	-0.211	0.206	-0.032	-0.104	-0.24
6621	CLSTN3	0.44	0.436	-0.217	0.65	1.132
6622		-0.459	0.196	-0.652	-0.763	0.227
6623		-0.067	-0.287	-0.781	-1.101	-0.62
6624	CSEN	-0.273	-0.093	-0.06	-0.216	-0.414
6625		0.267	0.054	0.7	0.253	0.228
6626	GATA3	0.28	0.19	0.079	0.357	0.366
6627	BF	0.128	-0.321	0.516	0.227	0.417
6628		-0.214	-0.01	0.012	-0.268	-0.134
6629	APM2	-0.018	-0.235	0.064	-0.053	0.276
6630	H11	-0.24	-0.333	1.472	1.165	0.676
6631	ELF3	0.422	0.249	0.788	1.295	0.931
6632	GOLGIN-67	0.363	0.083	0.309	0.047	0.046
6633	RAB31	-0.554	-0.167		-0.293	-0.711
6634	AKR1C1	0.219	-0.083	0.196	0.175	0.264
6635	C1S	-0.258	-0.057	0.431	-0.069	-0.369
6636	SERPING1	0.202	0.062	0.12	0.184	0.168
6637	FLJ10849	0.133	-0.042	-0.079	0.114	-0.209
6638		-0.239	0.256	0.35	-0.466	-0.369
6639		-0.033	0.149	-0.207	-0.052	-0.065
6640	DKFZP761I2123	0.107	-0.048	-0.394	0.252	0.41
6641		-0.372	0.115	0.641	-0.177	-0.12
6642		0.026	0.177	0.571	0.138	0.323
6643	TINAG		0.585	0.063	0.459	0.752
6644		1.184	0.787	0.515	-0.21	0.845
6645	MPPE1	0.24	0.104	-0.133	-0.098	0.194
6646	TINAG	-0.171	0.191	0.165	-0.016	-0.239
6647		-0.057	-0.079	0.309	-0.154	0.241
6648	VNN1	-0.114	0.247	0.351	0.485	0.158
6649		-0.37	-0.007	0.867	0.233	0.17
6650		-0.048	0.039	-0.84	-0.472	-0.043
6651		0	-0.379	-0.19	-0.304	-0.175
6652		-0.322	-0.464	-0.153	-0.6	-0.301
6653		-0.102	-0.436	0.043	-0.465	-0.038
6654		-0.218	-0.172	-0.126	-0.339	-0.115
6655		-0.331	-0.592	0.023	-0.044	-0.076
6656		-0.879	-0.354	-0.045	0	-0.122
6657		-0.048	0.182	0.236	0.316	0.394
6658		-0.012	-0.231	-0.226	-0.371	-0.389
6659		0.29	1.078	1.78	-0.555	1.052
6660		-1.013	-0.779	-0.173	-0.9	-0.208
6661		-0.415	-0.585	-0.278	-0.076	-0.459
6662		-0.092	0.027		-0.2	0.338
6663		-0.017	-0.087	0.542	0.025	-0.132
6664		-0.04	-0.036	0.497	-0.09	-0.168
6665	FLJ13265	-0.177	-0.069	0.064	0.127	-0.108
6666		-0.011	0.202	0.195	0.127	0.248
6667		-0.352	0.135	-0.057	-0.277	-0.246
6668	ZNF42	-0.358	1.1	0.504	0.486	1.136
6669		-0.268	0.643	0.099	0.033	0.388
6670		0.14	-0.234	-0.66	-0.141	-0.497
6671		-0.233	-0.212	-0.004	-0.302	0.511
6672	KIAA0657	-0.28	0.292	-0.056	-0.287	-0.174
6673		-0.298	-0.234	0.326	-0.45	0.161
6674		0.065	-0.353	-1.158	-0.483	-0.505
6675		0.026	0.188	0.34	-0.299	-0.483
6676		-0.365	-0.073	0.222	-0.396	-0.193
6677	DKFZp761D221	-0.579	-0.194	-0.036	-0.532	-0.019
6678		0.135	0.899	0.317	-0.105	0.547
6679		-0.206	0.105	0.368	-0.046	0.114
6680		0.165	-0.083	0.315	0.012	-0.063
6681		-0.239	0.093	0.165	-0.063	0.195
6682		0.285	0.328	-0.104	0.273	0.369
6683	LOC51285	0.016	-0.192	0.319	-0.286	0.029
6684	SLC26A3	-0.506	0.146	0.634	-0.357	0.153
6685	ARHB	0.511	0.421	0.987	1.65	1.498
6686		-0.076	-0.427	-0.116	-0.284	0.37
6687		0.327	0.069	0.389	-0.111	0.187
6688		-0.397	-0.107	-0.047	-0.978	-0.04
6689		-0.015	-0.291	0.22	-0.043	0.212
6690	GYG2	-0.17	-0.457	0.265	-0.202	-0.102
6691	KIAA0436	-0.083	0.06	0.468	0.333	0.133
6692	LOC153328	0.234	0.162	-0.42	0.276	0.023
6693	P4HB	0.214	-0.299	-0.528	0.234	0.232
6694		-0.332	0.365	0.309	-0.146	-0.05
6695		-0.107	0.11	0.105	-0.257	-0.218
6696	AMN	-0.163	-0.182	-0.171	-0.205	0.6
6697		0.239	0.395	0.268	0.01	-0.017
6698		0.175	-0.303	-0.34	-0.34	-0.516
6699	ZNF291	-0.312	0.264	0.615	0	-0.516
6700		0.174	-0.343	-0.244	-0.163	-0.016
6701	NDUFA10	0.732	0.493	0.289	0.526	0.325
6702	TNFRSF10D	0.538	0.728	0.865	1.002	1.324
6703		-1.031	-0.199	0.215	-0.714	-0.162
6704	FLJ22774	0.075	-0.256	-0.279	-0.126	-0.6
6705		-0.042	-0.26	-0.216	-0.172	-0.581
6706	EIF4A1	0.118	-0.136	-0.461	-0.142	-0.52
6707		-0.448	-0.329	-0.447	-0.386	-0.131
6708		-0.15	-0.171	-0.151	-0.166	-0.072
6709		-0.179	0.167	-0.142	-0.26	0.165
6710		-0.175	-0.177	-0.102	-0.315	0.141
6711		-0.533	-0.186	-0.178	-1.211	0.146
6712		-0.402	0.309	-0.201	-0.033	0.217
6713	TRG@	-0.098	-0.211	0.057	-0.503	-0.68
6714	FLJ20069	-0.013	-0.129	-0.125	-0.129	-0.23
6715	RPL21	0.559	3.027	-1.895	-1.415	0.469
6716		0.845	2.127	1.83	1.903	2.399
6717		-0.214	-1.173	-0.456	-0.769	-0.9
6718		-0.049	0.16	0.392	0.118	0.046
6719	CTBP2	0.066	-0.348	0.043	0.095	-0.129
6720	TGFBR1	0.074	0.039	-0.902	-0.02	0.007
6721		-0.014	-0.345	-0.742	-0.122	-0.543
6722		0.287	0.176	-0.069	-0.378	-0.251
6723		0.256	0.117	-0.086	1.096	1.327
6724		-0.539	-1.043	-0.842	-1.033	-0.814
6725		-0.548	-0.037	-0.039	-0.281	-0.291
6726	CEGP1	-0.239	0.28	0.436	0.513	0.433
6727		-0.052	-0.182	-0.162	-0.293	0.013
6728		-0.077	-0.019	0.175	-0.189	0.25
6729		-0.165	-0.01	-0.069	-0.273	-0.3
6730		-0.292	-0.333	-0.036	-0.227	-0.475
6731		-0.12	-0.092	-0.132	-0.388	0.508
6732	GUCY2C	-0.083	-0.143	0.13	-0.289	-0.083
6733		-0.118	-0.326	-0.108	-0.349	-0.211
6734		-0.599	0.267	0.557	0.055	0.618
6735		0.112	-0.033	-0.206	-0.235	-0.459
6736		-0.26	0.097	-0.127	-0.222	-0.479
6737		0.309	0.317	-0.079	0.476	0.798
6738		0.201	0.25	0.249	0.327	0.388
6739		-0.172	-0.157	0.099	-0.217	0.013
6740		-0.123	-0.383	-0.353	-0.229	0.181
6741		-0.177	-0.158	0.335	-0.195	0.265
6742		-0.065	-0.311	-0.043	-0.042	-0.332
6743	LNPEP	0.03	0.483	0.356	0.031	0.334
6744		0.143	-0.018	0.697	0.704	0.258
6745	LOC51326	0.124	-0.135	0.44	0.332	1.096
6746		-0.262	0.068	0.127	-0.346	-0.18
6747	SPRY1	0.087	0.006	-0.516	-0.439	0.111
6748	SNX12	0.187	-0.024	0.104	-0.04	-0.164
6749		0.568	0.155	1.906	1.347	1.094
6750		0.105	-0.032	0.461	0.497	0.985
6751		-0.373	0.135	0.318	-0.643	-0.06
6752		-0.128	0.19	-0.085	-0.246	-0.138
6753	MGC39708	0.155	-0.173	-0.033	-0.23	-0.362
6754	VNN1	-0.412	0.3	0.499	0.543	0.099
6755		-0.438	0.364	0.454	0.029	-0.492
6756		0.291	0.052	0.087	-0.139	-0.143
6757		0.103	0.226	0.378	0.253	0.234
6758	RAB40B	0.207	0.268	-0.308	-0.141	0.23
6759		-0.31	0.256	-2.249	-0.172	0.348
6760		0.14	0.245	0.346	-0.169	0.304
6761	AQP7	-0.158	0.079	-0.314	0.038	0.286
6762	CMRF35	0.003	0.25	0.131	-0.159	0.017
6763		0.042	0.005	-0.176	-0.094	-0.256
6764	MGAT4A	0.21	-0.169	0.102	0.164	0.211
6765		0.027	-0.059	0.113	0	0.068
6766		-0.234	0.359	0.491	-0.017	0.072
6767		0.177	0.092	-0.036	-0.522	-0.151
6768		-0.079	-0.472	-0.407	-0.415	-0.39
6769	SEMG2	0.083	-0.169	-0.083	-0.23	-0.63
6770		0.077	-0.091	-0.434	-0.72	-0.651
6771		-0.143	-0.141	0.102	-0.112	-0.219
6772		-0.149	-0.142	-0.079	0.068	0.055
6773		0.111	0.095	0.347	-0.062	0.122
6774		-0.139	-0.138	0.04	-0.198	-0.05
6775	GDEP	-0.035	0.077	0.193	-0.463	-0.091
6776		-0.451	0.014	-0.082	-0.298	-0.051
6777		-0.507	0.331	-0.077	-0.395	0.272
6778		-0.244	0.043	0.156	-0.218	0.227
6779	MSMB	-0.748	-0.808	-0.327	0.88	1.676
6780	ACPP	-0.119	-0.461	-0.318	-0.805	-0.685
6781		-0.07	0.832	0.216	1.293	1.501
6782		-0.248	0.98	1.705	0	0.981
6783		0.394	1.55	0.33	0.165	1.389
6784		0.363	-0.263	1.823	1.438	1.225
6785		1.874	0.142	1.208	0.937	0.905
6786			0.355	1.115	1.807	-0.16
6787		1.84	3.02	0.099	-0.213	
6788		-0.928	1.017	0.646	0.545	1.336
6789		-0.599	-0.079	2.615	0.404	2.652
6790		0.149	0.044	-0.058	0.755	1.288
6791				1.415	3.273	1.585
6792		0.848	-2.462	1.512	1.147	2.034
6793			-0.724		2.222	-0.436
6794		-2.807	2.17	-0.17	-1.948	
6795		0.387		1.222		1.459
6796				-0.126		-3
6797		2.459		-1.397		-2.459
6798		1.222				-0.263
6799			0.585			
6800		1				-0.387
6801			-3.728	-0.363	1.087	
6802			0.778		-0.356	
6803		1.778	1.122			-1.392
6804						
6805	SNRPD1	0.072	0.057	-0.141	-0.191	-0.598
6806	SHB	0.132	0.447	0.453	0.454	0.669
6807	ALB	-0.382	0.517	0.761	0.411	0.576
6808	SHMT1	0.028	0.056	-0.408	-0.331	-0.238
6809	AMD1	0.363	0.216	0.241	-0.199	-0.079
6810	PITX2	-0.625	-0.253	-0.718	-0.64	-0.219
6811	PTPN1	-0.187	1.033	0.449	0.45	0.701
6812	PPP2R3A	-0.293	0.038	0.138	0.048	0.006
6813	PRKR	0.179	0.445	0.274	0.109	0.089
6814	PRKACA	-0.33	-0.401	-0.402	-0.204	0.16
6815	PRKCI	0.327	0.148	0.28	-0.135	0.193
6816	PRKCB1	-0.185	0.041	0.06	-0.119	0.016
6817	MORF	0.483	0.652	0.276	0.722	0.849
6818	ARHGEF11	-0.049	-0.093	-0.473	-0.117	-0.002
6819	CAST	-1.158	-0.432	-0.306	-0.72	-0.696
6820	KIAA0372	0.044	0.2	0.128	-0.105	-0.122
6821	ADAMTS3	-1.627	-0.803	-0.722	-1.036	-0.889
6822	SALL2	-0.345	-0.097	-0.007	-0.261	-0.123
6823	TSC1	-0.053	-0.317	-0.148	-0.204	-0.035
6824	KIAA0239	0.051	0.2	-0.094	-0.307	-0.402
6825	PUM2	0.167	0.038	-0.11	-0.145	-0.344
6826	KIAA0229	0.425	0.72	0.322	0.454	0.635
6827	KIAA0222	-0.381	0.067	0.02	0.079	0.296
6828	GCN1L1	0.513	0.386	0.117	0.269	0.399
6829	KIAA0286	-0.178	-0.269	-0.035	-0.273	-0.593
6830	HYA22	0.056	0.171	-0.107	-0.623	-0.711
6831	TRIP10	0.467	0.694	0.065	0.308	0.365
6832	CD151	0.128	0.045	-0.537	0.015	0.041
6833	APACD	0.202	0.135	0.071	0.207	0.092
6834	C1orf29	0.069	-0.11	0.033	0.412	-0.02
6835	KIAA0423	-0.525	0.239	-0.26	-0.456	-0.176
6836	KCNAB1	-0.243	0.145	0.009	-0.502	-0.162
6837	HBP1	-0.131	-0.031	-0.03	0.051	0.565
6838		0.161	-0.306	0.006	0.085	0.228
6839	CFLAR	-0.236	0.049	0.69	0.594	0.46
6840	SOX5	0.345	0.32	0.251	0.126	-0.07
6841	TNFRSF5	0.14	0.082	-0.303	0.104	0.173
6842	ENTPD1	-0.856	-0.322	-0.624	-0.522	0.063
6843	CD34	-0.606	-0.354	-0.243	-0.74	0.153
6844	CTSK	-0.019	0.25	0.01	0.183	0.24
6845	CPN2	-0.157	0.267	0.265	0.064	0.419
6846	BIKE	0.225	0.431	0.231	0.246	0.325
6847	APLP2	0.647	0.598	0.768	0.851	0.907
6848	AMPH	-0.403	0	-0.048	-0.243	-0.21
6849	ALAS1	0.002	-0.052	0.307	0.341	0.011
6850	GNAI3	0.068	0.087	0.34	0.431	-0.062
6851	COL16A1	-0.207	-0.246	-0.101	-0.262	0.006
6852	ALDH3B2	-0.38	-0.023	-0.107	-0.536	-0.3
6853		0	-0.024	0.18	0.086	0.043
6854	UBL1	0.243	0.137	0.257	0.191	-0.134
6855	UFD1L	0.05	-0.126	0.009	-0.069	-0.345
6856	TRAP1	0.19	-0.057	-0.407	-0.192	-0.683
6857	TDO2	-0.263	-0.109	-0.017	-0.046	-0.085
6858	SDNSF	0.2	-0.027	0.006	-0.146	-0.234
6859	RI58	-0.128	-0.077	-0.143	-0.175	-0.16
6860	RGS7	-0.474	-0.13	0.121	-0.411	-0.445
6861	WW45	-0.022	-0.058	0.865	0.132	0.02
6862	SLA	-0.819	-0.36	-0.778	-0.692	-0.646
6863	HINT1	0.035	-0.25	-0.151	-0.146	-0.404
6864	UBE2V2	0.317	0.043	-0.003	0.039	-0.17
6865	HAX1	-0.301	-0.135	-0.081	0.287	0.241
6866		0.285	0.38	0.21	-0.044	-0.208
6867	SLC25A16	-0.059	-0.104	-0.244	-0.224	0.117
6868	PIGH	0.013	-0.22	-0.398	-0.234	0.194
6869		0.219	0.843	-0.017	0.21	0.17
6870	FOSB	-0.035	0.281	0.034	0.772	-0.066
6871	FOXO1A	-0.144	0.049	0.364	0.766	0.741
6872	SF1	-0.049	0.111	0.104	-0.146	-0.302
6873	HMGN3	0.032	-0.08	-0.331	-0.575	-0.975
6874	TRIP3	-0.027	0.155	-0.097	-0.218	-0.446
6875	FLNB	0.218	0.217	0.365	0.754	0.435
6876	ATP2A2	0.147	0.303	-0.052	0.264	0.032
6877	EPHA1	0.356	-0.115	-0.056	0.156	0.415
6878	SP2	-0.507	0.099	-0.189	-0.118	-0.232
6879	RNTRE	0.06	0.197	0.174	0.447	0.339
6880	RAB6A	1.104	1.223	1.24	1.756	1.977
6881	PCCA	0.091	-0.321	-0.265	0.027	-0.02
6882	LCK	-0.225	-0.301	-0.02	0.377	0.869
6883	MAPK8IP2	-0.525	-0.22	0.018	-0.379	-0.147
6884	PPAP2B	-0.11	0.464	-0.026	-0.225	-0.044
6885	SLC12A5	0.01	0.161	0.794	0.765	0.748
6886	ZDHHC5	0.296	0.339	-0.073	0.564	0.771
6887	PCM1	0.459	0.305	0.431	0.093	0.067
6888	TIEG	0.156	0.741	1.129	1.028	1.107
6889	SERPING1	-0.27	-0.136	-0.146	-0.145	0.129
6890	OPTN	-0.072	-0.173	0.526	0.741	0.52
6891		-0.043	-0.025	0.298	-0.092	-0.028
6892		-0.353	0.038	-0.131	-0.673	-0.263
6893		-0.635	-0.118	-0.174	-0.499	-0.076
6894		-0.096	-0.261	-0.135	-0.376	-0.028
6895		-1.068	-0.325	-0.423	-0.744	-0.322
6896	54TM	0.228	0.136	-0.382	0.344	0.337
6897		0.031	0.026	0.003	0.345	0.348
6898	NRN1	-0.836	-0.267	-0.393	-0.915	-0.176
6899	FLJ22283	0.397	0.162	0.33	0.14	0.419
6900	UBE3A	0.194	0.33	0.196	0.072	-0.113
6901	DNAJB4	-0.411	0.033	0.435	0.399	0.422
6902	FLJ14827	-0.024	-0.131	-0.73	-0.325	-0.463
6903	FLJ12747	0.136	0.058	-0.234	0.099	0.522
6904	KIAA0082	0.172	0.513	0.386	0.763	0.757
6905	HSPC154	0.195	0.094	0.05	0.058	-0.032
6906	KIAA0871	0.05	0.651	0.646	0.322	0.476
6907		0.096	-0.074	0.062	-0.157	-0.02
6908		-0.718	0.059	-0.024	-0.374	-0.537
6909	APG5L	0.281	-0.051	0.086	0.287	-0.215
6910		-0.301	0.2	-0.173	-0.251	0.112
6911	FLJ11342	-0.02	0.007	-0.256	-0.105	-0.368
6912	HSPC055	0.088	-0.006	0.073	-0.35	-0.177
6913	PB1	0.289	0.27	0.449	0.406	0.153
6914		-0.531	0.092	-0.317	-0.394	-0.035
6915		-0.1	0.336	0.058	-0.09	0.133
6916		0.208	-0.026	0.064	-0.352	-0.014
6917		-0.289	-0.186	0.174	-0.32	-0.157
6918	FLJ20311	-0.039	0.152	0.139	-0.06	-0.667
6919		-0.142	-0.07	0.135	-0.15	0.095
6920		-0.642	-0.144	-0.187	-0.364	0.049
6921	DKFZP761H1710	-0.424	0.444	0	-0.311	0.393
6922		-0.392	-0.165	-0.112	-0.557	0.17
6923	ADAM12	-0.636	-0.257	-0.397	-0.422	-0.37
6924		-0.85	-0.358	-0.099	-0.516	-0.174
6925	PAPPA	-0.009	-0.088	0.177	-0.147	0.105
6926	TRAF3	-0.089	-0.121	0.442	0.232	0.34
6927		0.06	0.08	-0.183	-0.883	-0.616
6928		-0.189	0.164	0.034	0.099	0.808
6929	LOC51014	1.208	1.33	1.221	1.377	1.451
6930	WFS1	-0.606	-0.265	-0.64	-0.777	-0.368
6931		-0.621	-0.015	-0.469	-0.365	-0.319
6932		-0.1	0.2	-0.307	-0.28	0.11
6933	KIAA1796	-1.044	-0.211	0.116	-0.801	-0.445
6934	SCA7	0.043	-0.093	0.239	0.254	0.099
6935		0.015	-0.188	-0.051	-0.379	-0.272
6936		-0.203	0.333	0.143	0.059	0.176
6937	AIBP63	0.048	0.811	0.627	0.363	0.749
6938		-0.59	-0.193	-0.123	-0.105	-0.17
6939		-0.056	-0.312	-0.029	-0.199	0.059
6940		-0.691	-0.045	0.503	-0.376	0.026
6941		-1.089	-0.287	-0.017	-0.863	-0.545
6942		-0.587	-0.125	-0.025	-0.368	-0.212
6943	P29	0.076	-0.074	0.003	0.106	-0.112
6944		0.356	0.374	0.498	0.359	0.354
6945		0.018	-0.211	-0.218	-0.452	0.745
6946	PPP2R1B	0.519	0.523	0.594	0.568	0.419
6947		-0.627	-0.301	-0.038	-0.637	-0.109
6948		-0.634	-0.201	0.127	-0.484	0.121
6949		0.325	0.039	-0.042	-0.176	-0.145
6950		-0.367	-0.071	-0.111	-0.646	0.372
6951		-0.572	-0.994	-0.114	-1.049	-0.103
6952		-0.162	0.003	0.206	-0.171	-0.048
6953		-0.735	-0.298	-0.647	-0.834	0.645
6954		-0.653	-0.312	-0.025	-0.457	-0.259
6955	BG1	0.055	0.435	0.542	0.43	0.511
6956		-0.871	-0.497	-0.405	-0.928	-0.823
6957		-0.502	-0.463	-0.675	-0.599	-0.056
6958	AMOTL2	-0.463	-0.285	-0.161	-0.447	-0.686
6959	BNIP-S	-0.509	-0.159	-0.052	-0.321	0.178
6960		-0.387	-0.031	0.209	-0.294	0.27
6961	AP4S1	0.045	0.011	-0.043	0.101	-0.096
6962	E1B-AP5	0.51	0.893	0.071	0.617	0.497
6963		-0.006	-0.048	-0.188	-0.099	0.109
6964		-0.153	-0.282	-0.87	-0.443	-0.54
6965	NOLA3	0.019	-0.361	-0.153	-0.119	-0.301
6966		-0.737	-0.534	-0.475	-0.711	-0.561
6967		-0.65	-0.323	-0.209	-0.292	-0.313
6968	EIF2B3	-1.339	-0.362	0.135	-0.389	-0.633
6969	LYAR	0.019	0.02	-0.121	-0.592	-0.748
6970	SURF2	-0.081	-0.04	-0.636	-0.367	-0.723
6971	NDRG4	-0.586	-0.295	-0.243	-0.568	-0.363
6972	GRINA	0.023	-0.425	-0.757	0.027	0.001
6973	DKFZP434B044	0.218	-0.064	-0.161	0.089	0.123
6974	NIFIE14	0.147	-0.233	-0.456	-0.455	-0.653
6975	RYR3	-0.582	-0.125	-0.288	-0.682	-0.417
6976	HN1	0.358	0.268	-0.038	0.188	0.109
6977	TCF7L2	0.167	0.071	-0.21	0.088	0.171
6978		0.537	0.546	0.421	0.485	0.443
6979		-0.188	-0.097	-0.031	-0.254	-0.064
6980		0.166	0.127	-0.091	-0.037	-0.016
6981	MGC26690	-0.339	-0.384	-0.29	-0.492	-0.392
6982	CIT	-0.369	-0.06	-0.514	-0.762	-0.634
6983		-0.091	-0.163	-0.195	-0.324	-0.258
6984		-0.175	0.243	0.09	-0.367	-0.246
6985	ARHGEF2	-0.126	-0.314	0.74	0.594	0.886
6986		-0.224	0.338	-0.232	-0.125	0.244
6987	DNER	-1.04	-0.55	-0.649	-0.715	-0.073
6988	EPC1	-0.182	-0.175	-0.235	-0.277	-0.359
6989		-1.205	-0.512	-0.399	-0.969	-0.725
6990		-1.406	-0.831	-0.668	-1.175	-0.575
6991	FLJ12799	0.083	-0.006	-0.154	-0.231	-0.211
6992	SLC25A14	-0.313	-0.137	-0.099	0.021	-0.108
6993		-0.009	-0.235	0.248	-0.117	-0.166
6994	MGC13090	-0.222	-0.145	0.22	0.613	0.464
6995	PLAC3	-0.765	-0.494	-0.306	-0.543	-0.302
6996		0.043	-0.115	-0.064	-0.014	0.07
6997		0.083	0.328	0.422	0.965	1.535
6998	FLJ11896	0.031	-0.107	-0.057	-0.239	-0.113
6999		-0.082	-0.171	-0.153	-0.153	-0.548
7000		-0.857	-0.386	-0.039	-0.589	-0.555
7001		-0.155	-0.282	0.213	-0.251	-0.186
7002		-0.287	-0.012	-0.191	-0.409	-0.257
7003	PNAS-131	0	-0.052	-0.566	-0.375	-0.489
7004		-0.362	-0.35	-0.186	-0.492	-0.135
7005		-0.904	-0.256	-0.651	-0.728	-0.799
7006		0.127	-0.009	0.12	0.116	0.202
7007	DKFZP564M082	0.027	-0.042	-0.416	-0.142	-0.503
7008	RAD1	0.135	-0.061	-0.293	-0.596	-0.795
7009	VAV1	0.042	0.067	-0.356	0.026	0.065
7010	RAB6A	0.935	1.162	0.992	1.503	1.637
7011	BOK	0.452	0.454	0.024	1.016	0.858
7012		-0.254	0.054	-0.187	0.124	0.419
7013	CSF1R	0.447	0.313	0.544	0.941	0.914
7014	ABL1	0.281	0.325	0.303	0.711	0.745
7015	CLDN3	-0.238	-0.119	0.394	0.306	0.129
7016	MST1R	0.105	-0.043	-0.017	0.287	0.755
7017	BIRC1	0.159	0.477	0.412	0.305	0.932
7018	SIAH1	-2.125	-0.86	-0.261	-0.769	-0.645
7019		-1.048	-0.591	-0.246	-0.985	-0.381
7020		-0.882	-0.494	-0.337	-0.399	-0.719
7021		-0.966	-0.354	-0.172	-0.524	-0.319
7022	KCNJ2	0.022	-0.293	-0.108	-0.049	0.154
7023	ABCB10	-0.004	-0.139	0.128	-0.057	-0.275
7024	FLJ20150	0.184	0.193	0.123	0.607	0.646
7025	ZNF19	-0.41	-0.098	-0.025	-0.254	-0.162
7026	MGC4840	0.127	0.126	0.2	0.055	0.173
7027		-0.113	0.088	0.161	0.082	0.333
7028	DKFZp762A217	-0.1	-0.223	-0.078	0.139	0.344
7029		-0.315	-0.144	-0.106	-0.196	0.097
7030	ANGPTL1	-0.947	-0.177	-0.124	-0.459	-0.033
7031	NICE-1	-0.54	-0.088	-0.422	-0.161	0.406
7032	ETL	-1.233	-0.139	-0.223	-0.791	-0.235
7033	MTERF	0	-0.205	-0.269	-0.106	-0.409
7034		-0.143	-0.03	-0.418	-0.224	-0.191
7035		-1.037	-0.526	-0.686	-0.696	-0.85
7036		-0.613	-0.048	-0.405	-0.429	-0.173
7037		0.641	0.447	0.071	0.356	0.377
7038	RALY	-0.459	-0.154	-0.414	-0.473	-0.005
7039		-0.402	-0.209	-0.141	-0.284	-0.265
7040	CDC42EP4	0.05	-0.449	-0.884	-0.028	-0.23
7041	EXT2	0.176	-0.279	-0.019	-0.047	-0.082
7042		-0.008	-0.145	-0.501	-0.608	-0.516
7043	SOX4	0.817	0.78	1.566	1.897	1.768
7044	HN1L	0.529	1.13	0.208	1.209	1.157
7045		-0.39	-0.334	-0.345	-0.528	-0.576
7046	FLJ12697	0.056	0.006	0.182	-0.181	-0.178
7047		0.434	-0.088	-0.262	-0.511	-0.312
7048		-0.444	0.132	0.113	-0.566	-0.097
7049	SMAP1	-0.473	0.116	0.013	0.051	0.005
7050	CAMKK2	0.04	0.067	-0.271	-0.052	-0.079
7051	LEAP-2	-0.135	0.009	0.013	-0.278	-0.115
7052		-0.73	-0.439	-0.273	-0.342	-0.218
7053	KPNB2	0.37	0.304	0.327	0.376	0.072
7054	KIAA0853	-0.311	0.013	-0.279	-0.274	-0.031
7055	STAF42	0.207	0.202	0.032	-0.113	-0.183
7056		-0.549	-0.098	-0.092	-0.481	-0.505
7057	TSFM	0.022	-0.379	-0.478	-0.475	-0.725
7058	HLA-DRB3	-0.298	-0.444	-0.283	-0.393	-0.1
7059	ME1	-0.557	-0.873	-0.421	-0.357	-0.234
7060	LTA	-0.478	-0.436	-0.504	-0.425	-0.366
7061	LPL	-0.836	-0.325	-0.739	-0.635	-0.754
7062	LGALS3	0.102	-0.295	-0.246	0.068	-0.05
7063	ISG15	0.038	-0.298	-0.7	0.032	-0.384
7064	IFI27	0.336	-0.203	-0.005	0.51	0.515
7065	IDE	0.633	0.364	0.22	0.283	0.297
7066	HSD11B2	0.04	-0.464	-0.699	-0.812	-0.445
7067	ZNF24	0.136	0.163	0.668	0.491	0.371
7068	UGP2	0.267	0.155	0.155	0.464	0.108
7069	COPEB	0.299	0.403	1.485	1.4	1.209
7070	TOP3A	-0.235	-0.165	-0.191	-0.259	-0.201
7071	MDS033	0.22	0.002	-0.403	0.237	0.278
7072	CX3CL1	-0.775	-0.235	-0.039	-0.47	-0.296
7073	CDS1	0.12	0.437	0.6	0.861	0.755
7074	CDC16	-0.021	-0.169	-0.198	-0.147	-0.191
7075	STK12	-0.008	-0.16	-0.145	-0.043	-0.226
7076	PRRG2	0.234	-0.13	-0.597	0.022	0.22
7077	KCNB1	-0.903	-0.794	-0.236	-0.572	-0.316
7078		-1.009	-0.568	-0.397	-0.869	-0.913
7079	PAH	-0.97	-0.784	-0.298	-0.748	-1.229
