SPOT	Gene Symbol	0h	0.5h	3h	6h	12h
2981	TNFSF10	0.034	0.752	0.17	0.233	0.129
2982	TRPM7	0.102	0.174	-0.364	0.122	-0.395
2983	KIAA0769	0.23	1.472	0.285	0.19	0.105
2984		-0.725	1.647	0.345	0.095	-0.06
2985	DKFZP434J1813	0.78	0.662	0.704	1.023	1.011
2986	C1QTNF7	-0.792	0.212	0.095	0.295	0.122
2987		-0.1	-0.664	0.551	1.069	-0.556
2988		0.082	0.149	0.109	0.016	0.057
2989		-0.009	0.323	0.215	0.568	-0.167
2990		0.255	0.211	0.21	0.062	-0.043
2991		-0.25	-0.078	-0.239	-0.258	-0.135
2992		-0.317	0.063	0.031	-0.183	0.243
2993		-0.061	0.24	0.279	0.371	0.163
2994		-0.366	-0.095	0.233	0.172	-0.415
2995		-0.499	-0.497	-0.051	-0.017	-0.477
2996		-0.606	-0.314	-0.098	0.509	0.025
2997		-0.103	0.203	0.138	0.211	0.088
2998		0.109	0.077	0.157	0.448	0.23
2999		0.265	0.083	0.595	1.225	1.457
3000		0.169	0.117	0.182	0.495	-0.004
3001	KLK3	0.143	0.46	0.253	0.406	-0.106
3002	HRAS	0.073	0.564	0.281	0.329	0.239
3003		0.171	0.219	0.292	0.629	-0.026
3004	ACPP	-0.35	0.465	0.053	0.007	0.018
3005		0.011	0.247	0.449	0.386	0.194
3006	ANKT	0.061	0.645	0.096	0.138	-0.413
3007		0.559	0.742	0.988	1.087	0.297
3008		-0.18	1.552	1.861	1.657	0.379
3009		2.831	-0.186	1.669	2.013	-0.559
3010		-0.338	0.57	-1.237	0.67	0.519
3011		-0.753	-0.107	1.841	1.799	0.239
3012		-0.896	1.7	3.214	0.965	1.415
3013						
3014				-0.142		-1.722
3015		1.304				1.348
3016		-2.905	-2.368	1.555	0.585	-0.7
3017		-0.044	-1.127		-0.181	-2
3018			-0.261	-1.047		
3019						
3020			-2.934			
3021				-2.807	4.248	0.515
3022				1.415	-2.263	1
3023		-2.273		-0.9		
3024		-2.25	-0.775	2.233		
3025		-0.846	-0.598	-0.497	-0.542	-0.263
3026	KRT13	-0.107	-0.006	0.283	0.985	0.63
3027	JUNB	0.379	0.55	1.327	0.803	0.985
3028	IL2RG	-0.304	-0.434	-0.285	-0.049	0.524
3029	IRF2	0.062	-0.193	-0.279	-0.071	-0.787
3030	ICAM3	-0.045	-0.05	-0.467	-0.285	-0.212
3031	KLF4	-0.121	0.368	1.127	1.698	1.315
3032	VEGFC	-0.219	0.071	0.011	-0.101	-0.319
3033	KCNK1	-0.067	0.2	0.314	0.929	0.657
3034	SAS	0.002	-0.032	-0.057	0.015	-0.056
3035	TGM2	-0.16	-0.228	-0.262	-0.325	0.054
3036	CTCF	0.055	0.09	-0.098	0.227	-0.328
3037		-0.133	0.037	-0.111	0.266	-0.227
3038	ABCC8	0.005	-0.037	-0.095	-0.185	-0.192
3039		0.115	0.135	0.084	0.08	0.196
3040	TIAM1	0.462	0.155	-0.241	0.001	0.212
3041	CPD	0.469	0.187	0.072	0.514	0.196
3042	USP2	0.092	0.156	0.323	1.03	0.663
3043	APM1	-0.09	0.003	-0.02	0.337	0.17
3044	ADD1	-0.263	0.048	-0.132	-0.003	0.052
3045	PSG1	-0.096	0.18	-0.219	-0.212	-0.113
3046	CXorf6	-0.435	-0.28	-0.161	0.103	-0.364
3047	APBA2	-0.038	-0.229	-0.205	-0.004	0.061
3048	U2AF1RS2	0.137	0.182	-0.078	0.041	0.2
3049	STAT6	-0.13	-0.295	0.161	-0.512	0.198
3050	KHK	-0.009	0.141	-0.369	-0.621	-0.407
3051		0.133	-0.47	-0.322	0.349	1.007
3052	PPP1R11	0.07	0.396	0.055	0.279	0.535
3053	MAPK6	0.136	0.358	0.258	0.72	0.515
3054	MAP7	0.142	0.184	0.096	0.426	0.12
3055	CXCL2	-0.11	0.86	1.65	1.293	1.737
3056	GCSH	-0.056	0.274	-0.182	-0.159	-1.098
3057	GCLC	0.198	0.42	0.131	0.178	0.081
3058	SLC2A3	0.209	0.876	-0.094	-0.245	-0.149
3059	GSN	0.303	0.29	-0.005	0.184	0.669
3060	LRRFIP1	0.238	0.447	0.503	0.784	0.812
3061	AHCY	0.114	0.379	0.081	-0.175	-0.597
3062	S100B	-0.058	-0.008	-0.049	0.024	-0.294
3063	RING1	0.062	0.068	-0.059	-0.256	-0.031
3064	RPS6KA1	0.13	0.173	-0.017	0.072	-0.094
3065	CD59	0.17	0.214	0.378	0.666	0.322
3066	OXA1L	0.186	0.084	-0.177	-0.131	-0.039
3067	PPP4C	0.175	0.294	0.117	0.039	0.236
3068	PPP2CA	0.08	0.332	0.317	0.591	0.024
3069	PRKAR2B	0.098	0.276	0.004	0.177	-0.048
3070	PRKCSH	0.271	0.181	-0.017	-0.425	0.479
3071	PBP	0.088	0.07	-0.188	-0.183	-0.529
3072	PTGER4	0.031	0.215	0.126	0.281	-0.003
3073	USP10	0.033	0.245	0.068	0.016	-0.103
3074	C9orf10	0.105	0.09	-0.028	0.365	0.152
3075	KIAA0174	-0.06	0.19	-0.087	-0.167	0.102
3076	SUPT6H	0.282	0.3	-0.082	-0.155	0.35
3077	KIAA0152	0.315	0.161	-0.139	-0.366	-0.483
3078	ARHGEF7	0.001	0.28	0.041	0.217	0.039
3079		-0.188	0.157	-0.274	-0.74	-1.164
3080	KIAA0020	-0.071	0.28	-0.06	-0.137	-0.588
3081	DHCR24	-0.217	-0.331	-0.527	-0.582	-0.799
3082	CHPPR	-0.025	-0.05	-0.296	0.225	-0.124
3083	BZW1	0.123	0.424	0.485	0.931	0.148
3084	ZNF161	-0.205	-0.19	-0.06	0.111	0.052
3085	WRB	0.011	0.075	-0.466	0.124	-0.05
3086	BS69	-0.045	0.081	-0.363	0.043	-0.279
3087	CGTHBA	-0.216	-0.09	-0.171	-0.287	0.123
3088	MVP	0.083	0.176	-0.14	0.009	-0.277
3089		0.139	0.309	0.026	0.112	-0.21
3090	ZNF183	0.072	0.073	-0.131	0.114	0.173
3091	DXF68S1E	-0.126	-0.25	-0.583	0.053	-0.211
3092	GM2A	-0.042	-0.053	-0.373	-0.141	-0.279
3093	GGTLA1	-0.094	-0.048	-0.36	-0.203	-0.305
3094	GRSF1	-0.008	0.317	0.051	0.424	0.008
3095	FVT1	-0.142	0.011	-0.2	-0.245	-0.251
3096	RNPC1	0.112	0.026	0.205	-0.158	0.037
3097	DKFZP586D2223	0.011	-0.015	-0.231	0.123	-0.261
3098	MGC24976	-0.037	-0.003	-0.152	-0.114	-0.111
3099	SDCCAG28	0.13	0.026	-0.277	0.052	0.488
3100		0.006	0.136	-0.249	-0.126	-0.362
3101	MLL3	0.039	0.194	0.139	0.253	0.025
3102	UBE4B	0.21	0.2	-0.007	0.081	0.258
3103	MGC4276	0.244	0.341	-0.129	-0.058	0.056
3104	HBXAP	0.011	-0.088	-0.037	0.056	0.186
3105	NUDEL	-0.002	0.149	0.141	0.146	0.212
3106	LOC115209	0.028	-0.334	-0.312	-0.028	-0.045
3107	KIAA1320	-0.032	0.185	0.003	0.26	-0.023
3108	ALS2CR3	0.061	0.099	-0.235	0.078	0.102
3109		-0.457	-0.36	-0.439	-0.361	-0.325
3110	HSPC023	0.219	0.1	-0.104	-0.105	-0.182
3111	DLG5	0.173	0.013	-0.133	0.155	-0.101
3112		0.369	0.341	0.017	0.138	0.489
3113	RBPSUH	0.233	0.132	-0.148	0.028	-0.062
3114	IFNGR2	0.354	0.082	0.22	0.225	0.017
3115	GJA7	-0.095	-0.019	-0.14	-0.012	-0.13
3116	GSPT2	0.151	0.45	0.288	0.44	0.029
3117	FMN2	-0.113	0.005	-0.21	-0.045	-0.231
3118	KIAA1434	0.293	0.321	0.163	0.441	0.237
3119	HEXB	-0.221	-0.165	-0.377	0.103	-0.361
3120	DRG1	-0.077	0.305	-0.005	-0.049	-0.372
3121		-0.264	-0.078	-0.274	-0.221	0
3122		-0.518	-0.042	-0.297	-0.265	0.029
3123		-0.507	-0.286	-0.469	-0.478	-0.2
3124	NJMU-R1	-0.186	-0.185	-0.25	-0.407	0.068
3125		-0.455	-0.382	-0.369	-0.158	-0.144
3126		-0.468	-0.482	-0.417	0.22	-0.171
3127	TCF-3	-0.279	0.249	-0.269	-0.176	0.002
3128		-0.543	-0.405	-0.294	-0.474	-0.655
3129		-0.191	-0.396	-0.102	0.017	-0.184
3130	DKFZP564A2416	-0.167	0.045	0.389	0.387	0.043
3131		0.013	0.059	-0.223	-0.044	0.003
3132		-0.191	0.012	-0.198	0.038	0.01
3133	C20orf19	0.193	0.352	-0.095	0.393	-0.149
3134	MGC13204	0.138	0.201	-0.3	-0.272	-0.161
3135	DIS3	0.239	0.626	0.641	1.066	-0.095
3136	PCNP	0.123	0.121	0.275	1.553	0.84
3137	ITPR2	0.006	-0.459	-0.399	-0.237	-0.174
3138		-0.49	-0.411	-0.581	-0.541	-0.267
3139	DSCR4	-0.085	-0.448	-0.126	-0.103	0.023
3140		-0.281	-0.116	-0.346	-0.228	-0.322
3141		-0.558	-0.299	-0.581	0.162	-0.245
3142		0.203	0.582	0.154	1.036	0.284
3143		0.221	-0.197	-0.123	-0.192	0.068
3144	MGC26996	-0.145	-0.465	-0.253	-0.198	-0.197
3145		-0.517	-0.594	-0.498	-0.517	-0.193
3146		-0.521	-0.182	-0.386	-0.418	-0.121
3147		-0.133	-0.299	-0.292	-0.031	0.019
3148	ACVR2	0.056	0.057	-0.235	0.213	-0.225
3149		-0.446	-0.252	-0.237	-0.15	-0.114
3150		-0.883	-0.663	-0.457	0.431	-0.997
3151		-0.487	-0.286	-0.584	-0.315	-0.003
3152		-0.586	-0.627	-0.34	-0.454	-0.503
3153		-0.46	-0.282	-0.548	-0.027	0.045
3154		-0.706	-0.505	-0.362	-0.42	-0.101
3155	HSPC232	0.012	0.312	0.087	0.404	0.262
3156		-0.434	-0.389	-0.453	-0.592	-0.315
3157		-0.248	-0.475	-0.289	-0.3	-0.113
3158		-0.047	0.094	0.012	0.31	0.16
3159		-0.362	0.016	0.159	-0.302	-0.183
3160		-0.725	-0.537	-0.29	0.213	-0.125
3161		0.022	-0.059	-0.092	-0.113	-0.005
3162		-0.152	-0.136	-0.022	-0.238	-0.027
3163	FLJ10330	0.298	0.297	0.151	0.348	0.102
3164	KIAA1560	-0.267	0.395	-0.126	-0.116	-0.201
3165	LOC147632	-0.133	-0.124	-0.146	-0.321	-0.277
3166	DKFZp434N0650	0.185	0.02	-0.049	0.248	-0.052
3167	MYO1B	0.198	0.353	0.23	0.415	0.108
3168		-0.416	-0.363	-0.259	-0.203	-0.09
3169		0.199	-0.083	-0.094	0.151	-0.208
3170	ACATN	0.032	0.031	-0.197	0.38	-0.004
3171	MGC10765	0.379	0.147	0.108	0.411	0.383
3172	XAP135	0.008	0.069	-0.059	0.078	-0.04
3173	C20orf35	0.229	0.084	0.33	0.751	0.522
3174	CAP350	-0.021	0.34	-0.039	0.571	0.042
3175	MGC16175	-0.013	-0.143	0.061	0.366	-0.061
3176		-0.259	0.069	0.002	-0.231	0.002
3177	GSTA2	-0.254	-0.241	-0.123	-0.171	-0.021
3178		-0.004	-0.156	-0.071	-0.058	0.071
3179		-0.37	-0.073	-0.222	0.091	0.301
3180	FLJ11939	-0.029	-0.066	-0.226	-0.586	-0.321
3181	EPRS	-0.165	-0.12	-0.074	-0.229	-0.227
3182	PRO1584	-0.053	0.412	0.106	-0.329	-0.38
3183		-0.031	0.097	-0.191	0.049	0.021
3184	APOM	-0.085	-0.095	-0.123	-0.252	0.029
3185	IRF2	0.382	0.211	0.247	0.385	0.495
3186	INHBA	-0.246	0.02	0.053	0.084	0.1
3187	CEBPD	-0.107	0.039	-0.076	-0.198	-0.269
3188	COMP	-0.312	-0.17	0.014	-0.169	-0.157
3189	ATP5I	-0.078	0.366	0.081	0.283	-0.431
3190		-0.131	0.175	-0.054	-0.018	0.095
3191	SLC4A3	0.056	0.123	-0.11	0.037	-0.088
3192	APP	1.555	1.084	1.051	1.136	1.888
3193		-0.251	-0.182	-0.348	-0.215	-0.159
3194		-0.571	-0.158	-0.503	-0.257	-0.115
3195	SLC26A6	-0.043	-0.312	-0.633	-0.482	-0.001
3196	CNOT2	-0.4	-0.442	-0.504	-0.271	-0.292
3197		-0.176	-0.072	-0.053	-0.096	0.038
3198	FLJ23191	-0.819	-0.541	-0.824	-0.622	-0.344
3199	NUDT13	-0.271	-0.183	-0.668	-0.184	-0.143
3200	FLJ11730	0.095	0.233	0.061	0.273	-0.367
3201	HTR4	-0.527	-0.331	-0.257	-0.315	-0.159
3202	MTCH2	-0.18	-0.305	-0.452	-0.098	-0.382
3203		-0.165	0.085	-0.176	0.302	-0.396
3204	SOX7	-0.603	-0.391	-0.646	-0.49	-0.293
3205	EVI5	0.082	0.192	-0.072	0.207	0.097
3206	MYO5B	-0.307	0.016	-0.03	0.399	-0.069
3207	SSR3	-0.087	-0.011	-0.211	-0.063	-0.156
3208	CHRNA7	-0.701	-0.452	-0.615	-0.481	-0.339
3209	PHCA	-0.048	0.171	0.043	0.335	-0.057
3210	C20orf77	0.103	0.077	0.024	0.131	-0.283
3211	BMP7	-0.198	-0.371	-0.463	-0.015	-0.446
3212	MGC10233	-0.641	-0.493	-0.288	-0.041	-0.146
3213	NCOA2	0.043	-0.143	-0.579	0.166	-0.054
3214	MGC14376	-0.008	0.151	0.63	0.621	0.54
3215	Jade-1	0.147	0.041	-0.538	-0.177	-0.773
3216	SLC30A5	0.244	0.246	0.132	0.515	0.385
3217		-0.387	-0.459	-0.382	1.026	-0.042
3218		-0.468	-0.548	-0.21	-0.2	-0.01
3219		-0.124	0.054	-0.056	-0.186	-0.071
3220		-0.336	-0.322	-0.287	-0.397	-0.352
3221		-0.752	-0.757	-0.5	-0.51	-0.318
3222	PLXNC1	0.02	-0.104	-0.266	-0.254	0.023
3223		0.072	-0.267	-0.341	-0.05	0.077
3224	COX10	-0.11	0.063	-0.26	-0.133	-0.349
3225		-0.317	-0.356	-0.204	0.071	-0.125
3226		-0.056	0.017	-0.3	0.043	-0.066
3227		-0.414	-0.224	-0.462	-0.227	-0.11
3228		-0.283	-0.249	-0.335	-0.116	0.209
3229		-0.069	-0.195	-0.168	-0.08	0.025
3230		-0.622	-0.568	-0.284	-0.307	-0.079
3231	ULK1	-0.353	-0.197	-0.235	-0.211	0.125
3232		-0.364	-0.138	0.076	-0.04	-0.193
3233	GALNT12	-0.15	-0.243	-0.596	-0.4	-0.675
3234	FLJ13912	0.047	0.141	0.043	-0.163	-0.364
3235		-0.592	-0.351	-0.578	0.006	-0.268
3236	CKLiK	-0.801	-0.431	-0.21	-0.14	-0.58
3237	GAGEC1	-0.358	-0.602	-0.725	-0.909	-0.71
3238	SNAI1	-0.083	0.004	0.278	-0.06	0.64
3239		-0.665	-0.334	-0.273	-0.139	-0.248
3240		-0.159	-0.127	-0.074	-0.063	-0.017
3241	FBXO32	-0.187	-0.062	-0.441	-0.192	-0.114
3242		-0.573	-0.384	-0.694	-0.716	-0.424
3243	TMEM5	-0.015	0.151	-0.088	-0.25	-0.385
3244	FLJ11565	0.31	0.259	-0.067	-0.35	-0.381
3245		-0.542	0.117	-0.281	-0.216	-0.429
3246		-0.6	-0.325	-0.449	-0.349	-0.35
3247		-0.019	-0.053	-0.077	-0.128	-0.185
3248	C21orf4	0.058	0.31	0.133	0.858	0.066
3249	SPINK5	-0.32	-0.237	-0.379	-0.34	-0.123
3250	LOC92979	-0.116	-0.351	-0.376	-0.69	-0.126
3251	DDX20	-0.049	0.1	-0.329	-0.095	-0.551
3252	PPP2R2C	-0.678	-0.393	-0.323	-0.107	-0.353
3253		-0.182	-0.155	-0.17	-0.089	-0.184
3254		-0.264	-0.307	-0.396	-0.374	-0.246
3255	SNX5	0.068	0.121	-0.223	-0.51	-0.704
3256		-0.386	-0.315	-0.445	-0.437	-0.371
3257		-0.186	-0.036	-0.008	0.141	-0.14
3258	RPP14	0.104	0.185	-0.009	-0.041	-0.117
3259	ARHJ	-0.508	-0.16	-0.239	-0.219	0.033
3260		-0.96	-0.504	-0.888	-1.077	-0.622
3261	NCAG1	-0.435	-0.204	-0.504	-0.681	-0.277
3262	MGC3040	-0.263	-0.021	-0.165	-0.15	-0.225
3263	SERPINA1	0.022	0.062	-0.226	-0.127	-0.223
3264	TMTSP	-0.227	-0.307	-0.39	-0.452	-0.273
3265	ZNF273	0.042	0.192	0.142	0.248	0.001
3266	ZNF74	0.005	0.094	-0.176	-0.264	-0.002
3267	ZNF151	0.26	0.117	-0.092	-0.029	0.446
3268	ZNF137	-0.026	-0.3	-0.356	-0.15	-0.095
3269	SMCX	-0.012	-0.006	-0.017	0.034	0.126
3270	ERp44	0.204	-0.129	-0.114	0.225	0.085
3271	THY1	-0.153	-0.03	-0.166	0.007	-0.086
3272	IGHM	-0.169	0.019	-0.165	0.036	-0.17
3273	CCT5	0.032	0.346	0.247	0.195	-0.304
3274	SNTA1	0.09	0.189	0.047	0.245	-0.057
3275	SURF1	0.142	0.056	-0.276	-0.252	-0.272
3276	SCP2	0.212	0.297	0.083	0.38	-0.061
3277	WBP7	0.156	0.105	-0.019	-0.361	-0.056
3278	DOCK3	-0.228	-0.43	-0.124	-0.265	-0.165
3279	ELMO1	-0.137	-0.38	-0.098	0.025	0.134
3280	KIAA0266	0.052	0.001	-0.158	-0.105	0.078
3281	RW1	0.182	-0.011	-0.179	-0.202	-0.179
3282	KIAA0255	0.201	0.048	-0.069	-0.178	-0.1
3283	NRAP	-0.032	-0.063	-0.29	-0.344	-0.071
3284	CCL19	-0.431	-0.206	-0.249	0.085	-0.09
3285	BST2	0.039	-0.977	-0.804	-0.77	-0.304
3286	UMPK	0.089	0.132	-0.132	-0.403	-0.36
3287	LAF4	-0.158	-0.066	-0.396	-0.363	0.055
3288	KLRC1	-0.911	-0.761	-0.364	-0.461	-0.532
3289	GBA2	0.118	-0.185	-0.217	-0.114	0.3
3290	KIAA0443	-0.126	-0.027	-0.206	-0.064	0.049
3291	KIAA0429	-0.729	-0.48	-0.721	0.047	-0.128
3292	KIAA0427	0.095	0.085	-0.183	-0.519	-0.038
3293	ARHGEF9	-0.139	-0.079	-0.217	-0.425	-0.105
3294	KIAA0420	-0.433	-0.454	-0.489	-0.704	-0.176
3295	SNX17	-0.347	-0.573	-0.215	-0.352	-0.236
3296	HMGB1	0.127	0.511	0.313	0.23	-0.088
3297	HIVEP2	-0.57	-0.389	-0.533	-0.55	-0.233
3298	POU4F1	-0.247	-0.055	-0.075	0.014	0.006
3299	HLA-DPA1	-0.093	-0.018	-0.078	-0.114	-0.074
3300		-0.322	0.052	-0.16	0.045	-0.227
3301	MOX2	-0.289	-0.132	-0.238	-0.356	-0.303
3302	UCP2	-0.015	-0.033	-0.182	-0.263	-0.219
3303	BIRC5	0.156	0.552	0.013	-0.25	-0.249
3304	CDK5	0.248	0.455	0.089	0.002	0.268
3305	VLCS-H1	-0.118	0.01	-0.206	-0.104	-0.078
3306	MGC14439	-0.014	0.055	-0.117	-0.02	-0.408
3307	FLJ20736	-0.317	-0.246	-0.314	-0.226	-0.295
3308	DYT1	0.026	0.218	0.002	-0.152	-0.44
3309		-0.581	-0.321	-0.426	-0.153	-0.399
3310	FLJ10769	0.255	0.126	0.042	-0.178	0.369
3311	FKBP9	-0.03	0.095	-0.118	-0.08	-0.283
3312	CRIPT	-0.024	-0.21	-0.352	0.156	-0.349
3313	CDW92	-0.057	-0.02	-0.131	0.009	-0.359
3314	FLJ22390	0.08	-0.038	-0.397	-0.504	-0.591
3315	KIAA1881	-0.287	-0.205	-0.255	-0.253	-0.125
3316	MGC13007	0.12	0.368	0.217	0.429	-0.038
3317	C17orf28	-0.107	-0.483	-0.398	-0.391	0.165
3318	MS4A7	-0.016	-0.081	-0.275	-0.098	-0.109
3319		-0.011	-0.02	-0.241	-0.126	-0.408
3320		0.026	0.029	-0.042	-0.232	-0.457
3321		-0.232	-0.383	-0.154	-0.295	-0.08
3322		-0.142	0.018	-0.445	-0.557	-0.396
3323		-0.145	-0.225	-0.168	-0.099	-0.008
3324		-0.506	-0.521	-0.242	-0.146	-0.09
3325		-0.958	-0.504	-0.055	-0.405	-0.246
3326	FLJ20195	0.245	0.164	-0.132	-0.235	-0.346
3327	RFX4	-0.155	-0.144	-0.151	-0.26	-0.049
3328		-0.103	0.261	-0.04	0.512	0.354
3329		-0.471	0.038	-0.282	0.048	-0.212
3330		-0.746	-0.408	-0.298	0.252	-0.099
3331		-1.068	-0.528	-0.842	-0.343	-0.403
3332	DBCCR1	-0.406	-0.127	-0.188	-0.352	-0.068
3333	MGC34830	-0.559	-0.339	-0.192	-0.076	-0.175
3334		-0.113	-0.341	-0.39	-0.188	-0.453
3335		-0.298	-0.489	-0.425	-0.342	-0.398
3336		-0.512	-0.757	-0.613	-0.408	-0.218
3337	PGRMC1	0.191	0.163	0.103	0.092	0.092
3338	EIF4EBP2	0.097	-0.052	-0.157	-0.324	-0.76
3339		-0.177	-0.154	0.342	0.778	0.311
3340		-0.25	-0.093	-0.133	-0.317	-0.537
3341	HSPA1L	0.249	0.343	0.515	0.247	0.102
3342	MGC20486	-0.161	0.146	-0.452	-0.607	-0.854
3343		-0.574	-0.508	-0.496	-0.542	-0.715
3344	C11orf25	-1.213	-1.144	-0.471	-0.725	-0.97
3345	FAT2	-0.403	-0.339	0.053	-0.397	0.036
3346		-1.074	-0.862	-0.832	-0.784	-0.488
3347	NRXN1	-1.176	-0.9	-0.301	-1.563	-0.698
3348	LZTS1	-0.593	-0.242	-0.394	-0.589	-0.442
3349	PRO1489	0.28	0.301	0.434	0.523	0.535
3350	C1QTNF2	-0.253	0.136	-0.206	-0.08	-0.099
3351	FLJ10849	-0.115	-0.04	-0.051	0.43	-0.121
3352		0.037	0.14	-0.072	0.046	-0.062
3353	PTR4	0.112	0.011	0.382	0.5	0.308
3354	SEMA6D	-0.235	-0.117	-0.046	0.165	-0.059
3355		-0.028	0.113	-0.154	-0.206	-0.079
3356	DKFZp761L1518	0.098	0.547	0.585	0.232	0.295
3357		0.115	0.291	0.079	0.12	0.062
3358		0.105	0.299	0.105	0.42	-0.02
3359	GGA2	0.051	0.185	-0.131	-0.082	-0.008
3360	LC27	0.141	-0.029	-0.085	0.09	-0.381
3361	FARS1	0.027	0.098	0.072	0.226	0.143
3362	LIPH	-0.391	-0.431	-0.033	0.661	1.151
3363	HPCL2	-0.164	0.055	-0.187	-0.157	-0.496
3364	NAP1L2	-0.206	-0.2	-0.181	-0.213	-0.156
3365	KIAA1320	-0.069	-0.05	-0.187	0.312	0.019
3366	NDUFB1	-0.156	-0.185	-0.26	-0.273	-0.291
3367	PECI	-0.022	-0.041	-0.193	-0.006	-0.118
3368	BET3	-0.08	0.127	-0.068	0.065	0.079
3369	KIAA1131	0.251	0.289	0.08	0.596	0.238
3370	NTE	0.419	0.171	-0.207	-0.272	0.519
3371	GABARAPL1	0.079	-0.04	1.304	1.18	0.302
3372	HOXD8	-0.459	-0.17	-0.305	-0.181	-0.253
3373	GRM2	-0.225	0.102	0.11	-0.103	-0.119
3374	NUP155	-0.338	-0.018	-0.195	0.275	-0.495
3375		-0.044	0.099	0.241	-0.232	-0.199
3376	ABCG2	-0.051	0.195	-0.665	-0.163	-0.594
3377		0.04	0.223	0.224	0.212	0.075
3378		-0.266	0.14	0.069	0.248	0.072
3379	UBXD1	0.02	-0.011	-0.252	-0.499	-0.012
3380		0.49	-0.227	0.249	0.043	1.644
3381	SNX2	0.407	0.334	0.024	0.082	0.052
3382		-0.116	-0.331	-0.376	0.988	-0.313
3383		0.128	0.302	0.142	0.24	-0.147
3384	FLJ21127	-0.072	1.212	0.715	-0.098	-0.377
3385		-0.207	0.06	-0.231	0.177	-0.063
3386		-0.851	0.064	0.21	0.401	-0.337
3387	CYP19	-0.031	0.568	-0.14	-0.304	-0.166
3388	KIF1C	-0.061	-0.008	-0.177	-0.499	-0.378
3389	KIAA0677	-0.018	0.071	0.153	0.222	-0.383
3390		-0.18	-0.044	-0.146	-0.205	-0.411
3391	FLJ10377	-0.072	0.249	-0.093	-0.29	-0.243
3392		-0.385	-0.354	-0.423	-0.391	-0.227
3393	HRIHFB2122	-0.042	0.06	-0.053	-0.157	0.114
3394		-0.101	-0.052	-0.226	-0.131	-0.019
3395		-0.108	-0.074	-0.093	-0.085	0.019
3396		-0.293	-0.37	-0.224	0.069	0.094
3397		-0.682	-0.316	-0.317	-0.15	-0.227
3398		-0.596	-0.351	-0.123	-0.535	-0.347
3399		-0.525	-0.276	-0.664	-0.212	-0.167
3400		-0.316	-0.256	-0.269	-0.957	-0.129
3401		-0.185	-0.079	-0.05	-0.106	-0.002
3402		-0.085	-0.128	-0.146	0.03	-0.181
3403		-1.385	0.078	-0.346	0.319	-0.329
3404		0.772	1.536	2.511	0.618	0.337
3405		-1.53	0.951	0.295	0.138	-0.755
3406		-0.411	-0.858	0.206	-0.843	-1.034
3407	RNASE3L	-0.204	-0.344	-0.09	-0.346	-0.326
3408		0.414	0.45	0.209	1.564	1.075
3409		-1.559	-1.009	-0.976	-1.545	-0.81
3410		-2.043	-1.774	-2	-2.006	-1.548
3411		-2.048	-1.285	-1.422	-1.527	-1.3
3412		-1.336	-1.007	-1.078	-1.318	-0.722
3413		-0.804	-1.101	-1.351	-0.602	-0.082
3414		-1.002	-0.71	-0.753	-0.519	-0.265
3415		-0.986	-0.683	-0.757	-0.913	-0.526
3416		-1.219	-1.061	-1.565	-1.276	-1.013
3417		-1.736	-1.539	-1.717	-1.544	-1.375
3418		-1.382	-1.351	-1.24	-0.763	-0.777
3419		-1.376	-1.44	-1.244	-0.874	-0.658
3420		-0.423	-0.524	-0.755	-0.39	-0.029
3421	HSPC121	0.295	0.115	0.162	0.117	0.202
3422	RIPK1	0.127	0.342	0.183	-0.275	0.295
3423		-0.339	-0.258	-0.13	-0.08	-0.257
3424		-0.296	0.089	-0.02	-0.159	0.224
3425		0.042	0.224	0.12	0.167	0.079
3426	SMAP1	-1.189	0.532	1.19	0.628	0.431
3427	HSPA4	0.087	0.075	0.013	-0.263	-0.458
3428		-0.017	0.136	-0.46	-0.523	-0.298
3429	BBS4	-0.198	-0.064	-0.055	-0.224	-0.114
3430		-0.145	0.133	0.058	0.19	-0.298
3431	SNRPG	-0.165	-0.056	0.105	0.101	0.025
3432		-0.373	-0.41	-0.206	-0.146	-0.14
3433		-0.389	-0.251	-0.417	-0.116	-0.503
3434		-0.494	-0.196	-0.406	-0.45	-0.3
3435		-0.471	-0.35	-0.396	-0.327	-0.213
3436	FLJ36090	0.121	0.222	-0.082	0.679	0.364
3437	FLJ23588	-0.881	-0.513	-0.525	-0.597	-0.57
3438		-0.236	-0.326	-0.201	-0.191	-0.228
3439		-0.39	-0.165	0.287	0.326	0.337
3440	ASB13	-0.258	0.061	-0.598	-1.026	-0.383
3441		-0.226	0.048	-0.215	0.124	-0.356
3442	ORF1-FL49	-0.237	-0.389	-0.477	-0.372	-0.468
3443		0.062	-0.12	-0.305	-0.115	-0.291
3444	CXCL13	-1.097	-1.191	-0.799	-0.489	-0.464
3445		-0.668	-0.486	-0.641	-0.267	-0.399
3446	MAPK8	-0.299	-0.246	-0.337	-0.155	-0.333
3447	KRTHB5	-0.625	-0.304	-0.165	-0.525	-0.445
3448	HLA-C	0	-0.232	-0.055	0.092	0.558
3449	TM6SF2	-0.609	-0.435	-0.646	-0.448	-0.131
3450		-0.565	-0.674	-0.502	-0.805	-0.594
3451	LOC57228	-0.037	0.162	0.422	-0.07	0.129
3452	DSG1	-1.701	-0.998	-1.728	-1.587	-1.872
3453		-1.076	-0.398	-0.127	-0.38	-0.485
3454	OPA1	-0.101	0.401	-0.012	-0.121	-0.223
